ano,link,paragrafos_resgatados,paragrafos_tratados_sw
2002,http://www1.folha.uol.com.br/folha/ciencia/ult306u7555.shtml,"['Folha Online - Ciência - Cientistas dizem ter descoberto fator genético da esquizofrenia - 29/10/2002', 'Cientistas israelenses dizem ter descoberto um fator genético responsável por um a cada cinco casos de esquizofrenia.', 'A esquizofrenia é uma psicose caracterizada por perda de contato com a realidade, introspecção e, às vezes, alucinações.', 'A associação do distúrbio a fatores genéticos tem causado polêmica, principalmente entre especialistas ligados às idéias da psicologia e da psicanálise. Eles preferem não ""reduzir"" a esquizofrenia à esfera meramente orgânica.', 'Para a neurologia, no entanto, os esquizofrênicos não são vítimas de fatores sociais, mas de falhas no desenvolvimento cerebral.']","['folha online ciência cientistas descoberto fator genético esquizofrenia', 'cientistas israelenses descoberto fator genético responsável casos esquizofrenia', 'esquizofrenia psicose caracterizada perda contato realidade introspecção alucinações', 'associação distúrbio fatores genéticos causado polêmica principalmente especialistas ligados idéias psicologia psicanálise preferem reduzir esquizofrenia esfera meramente orgânica', 'neurologia entanto esquizofrênicos vítimas fatores sociais falhas desenvolvimento cerebral']"
2002,http://www1.folha.uol.com.br/fsp/folhatee/fm3009200207.htm,"['Artista: Primal Scream Sexy e violento, rock, punk e eletrônico, o novo Primal Scream aplica ao ouvinte sessões de eletrochoque em ""Miss Lucifer"" e em ""Detroit"" para depois dedicar a ele mimos esquizofrênicos como a fofice de ""Autobahn 66"" e os efeitos profundos de ""Some Velvet Morning"", que tem a modelo Kate Moss nos vocais.']",['artista primal scream sexy violento rock punk eletrônico primal scream aplica ouvinte sessões eletrochoque miss lucifer detroit dedicar mimos esquizofrênicos fofice autobahn efeitos profundos some velvet morning modelo kate moss vocais']
2002,http://www1.folha.uol.com.br/folha/ciencia/ult306u7218.shtml,"['Folha Online - Ciência - Franceses encontram ligação entre esquizofrenia e anomalia genética - 18/09/2002', 'Cientistas franceses descobriram uma alteração em um gene nas pessoas esquizofrênicas. O trabalho, publicado na revista ""Human Molecular Genetics"" (', 'A esquizofrenia é uma enfermidade hereditária e complexa, que afeta 1% da população mundial. Suas causas são pouco conhecidas e os sintomas são atribuídos principalmente a um desenvolvimento neuronal anormal, que se manifesta na etapa final de amadurecimento do cérebro.', 'Porém, uma equipe de cientistas do Inserm (Instituto Francês de Investigação Médica), dirigida por Thierry Frebourg, observou em vários pacientes esquizofrênicos alterações de um gene particular, situado no cromossomo 22.', 'Essa região, que contém cerca de 25 genes, é alterada quando se sofre a chamada síndrome de DiGeorge, caracterizada nos anos 80 e que se acompanha de um retardo mental leve e de transtornos psiquiátricos. Um terço dos pacientes afetados por esta síndrome sofreria de esquizofrenia.', 'Partindo dessas observações, os cientistas do Inserm realizaram um estudo detalhado dessa região cromossomática em pacientes esquizofrênicos.', 'Graças a uma nova técnica de PCR (amplificação genética), puderam estabelecer que existe uma correlação entre uma forma de esquizofrenia e a alteração do metabolismo da prolina. Agora, deve ser feita uma dosificação da taxa de prolina no sangue dos esquizofrênicos, a fim de medir sua frequência exata.']","['folha online ciência franceses encontram ligação esquizofrenia anomalia genética', 'cientistas franceses descobriram alteração gene pessoas esquizofrênicas trabalho publicado revista human molecular genetics', 'esquizofrenia enfermidade hereditária complexa afeta população mundial causas conhecidas sintomas atribuídos principalmente desenvolvimento neuronal anormal manifesta etapa amadurecimento cérebro', 'equipe cientistas inserm instituto francês investigação médica dirigida thierry frebourg observou pacientes esquizofrênicos alterações gene particular situado cromossomo', 'região contém cerca genes alterada sofre chamada síndrome digeorge caracterizada anos acompanha retardo mental leve transtornos psiquiátricos terço pacientes afetados síndrome sofreria esquizofrenia', 'partindo dessas observações cientistas inserm realizaram estudo detalhado região cromossomática pacientes esquizofrênicos', 'graças técnica pcr amplificação genética estabelecer existe correlação esquizofrenia alteração metabolismo prolina feita dosificação taxa prolina sangue esquizofrênicos medir frequência exata']"
2002,http://www1.folha.uol.com.br/folha/reuters/ult112u20339.shtml,"['Folha Online - Reuters - ""Nova forma de vida"" pode explicar causa da esquizofrenia - 23/08/2002', 'Cientistas suecos descobriram uma minúscula e misteriosa partícula no fluido da medula espinhal, que pode ser uma nova forma de vida e também pode ajudar a explicar a causa da esquizofrenia.', 'O estudo, publicado na ""Neuroscience Letters"", foi realizado com base na análise do fluido espinhal obtido de 22 pacientes esquizofrênicos e 38 pacientes de controle.', 'A equipe encontrou as partículas esféricas, cem mil vezes menores do que um milímetro, no fluido espinhal de 20 dos 22 pacientes com esquizofrenia, em comparação a apenas dois dos 38 pacientes de controle.', 'Ainda é muito cedo para afirmar se as partículas são a causa da esquizofrenia ou se a doença provocou seu desenvolvimento, segundo o cientista. Ele acrescentou que um número maior de pessoas precisa ser avaliado.', '""Elas podem estar envolvidas no desenvolvimento da doença ou podem resultar do processo da enfermidade no cérebro de pacientes esquizofrênicos"", explicou.', 'A esquizofrenia é uma doença mental debilitante, com sintomas que vão desde ilusões e consciência alterada a respeito de si mesmo até apatia e isolamento social. A doença afeta cerca de 1% das pessoas.']","['folha online reuters vida explicar causa esquizofrenia', 'cientistas suecos descobriram minúscula misteriosa partícula fluido medula espinhal vida ajudar explicar causa esquizofrenia', 'estudo publicado neuroscience letters realizado base análise fluido espinhal obtido pacientes esquizofrênicos pacientes controle', 'equipe encontrou partículas esféricas cem menores milímetro fluido espinhal pacientes esquizofrenia comparação pacientes controle', 'afirmar partículas causa esquizofrenia doença provocou desenvolvimento cientista acrescentou pessoas precisa avaliado', 'envolvidas desenvolvimento doença resultar processo enfermidade cérebro pacientes esquizofrênicos explicou', 'esquizofrenia doença mental debilitante sintomas ilusões consciência alterada respeito si apatia isolamento social doença afeta cerca pessoas']"
2002,http://www1.folha.uol.com.br/folha/cotidiano/ult95u57195.shtml,"['Eliana Impiglia, 50, conseguiu há dois anos um mandado de segurança para que a filha, portadora de transtorno bipolar, uma doença mental, pudesse utilizar o Zyprexa, medicamento que é fornecido pelo governo somente para esquizofrênicos. De acordo com ela, a filha melhorou muito quando começou a usar a droga. ""Há médicos que têm feito o diagnóstico de esquizofrenia só para que o paciente tenha acesso a esse remédio. Só consegui porque levantei e fui atrás.""']",['eliana impiglia conseguiu há anos mandado segurança filha portadora transtorno bipolar doença mental pudesse utilizar zyprexa medicamento fornecido governo esquizofrênicos acordo filha melhorou começou droga há médicos feito diagnóstico esquizofrenia paciente tenha acesso remédio consegui levantei']
2002,http://www1.folha.uol.com.br/fsp/cotidian/ff1808200205.htm,"['Eliana Impiglia, 50, conseguiu há dois anos um mandado de segurança para que a filha, portadora de transtorno bipolar, uma doença mental, pudesse utilizar o Zyprexa, medicamento que é fornecido pelo governo somente para esquizofrênicos. De acordo com ela, a filha melhorou muito quando começou a usar a droga. ""Há médicos que têm feito o diagnóstico de esquizofrenia só para que o paciente tenha acesso a esse remédio. Só consegui porque levantei e fui atrás.""']",['eliana impiglia conseguiu há anos mandado segurança filha portadora transtorno bipolar doença mental pudesse utilizar zyprexa medicamento fornecido governo esquizofrênicos acordo filha melhorou começou droga há médicos feito diagnóstico esquizofrenia paciente tenha acesso remédio consegui levantei']
2002,http://www1.folha.uol.com.br/fsp/folhatee/fm0107200208.htm,"['Harmonias desencontradas, guitarras atonais, vocais um tanto esquizofrênicos. É nesse clima que a ex-baixista do Pixies, Kim Deal, volta à ativa com o Breeders, oito anos depois do seu último CD de inéditas. Com a demora, a banda parece ter pedido o fio da meada.']",['harmonias desencontradas guitarras atonais vocais esquizofrênicos clima pixies kim deal volta ativa breeders anos cd inéditas demora banda pedido fio meada']
2002,http://www1.folha.uol.com.br/fsp/ilustrad/fq1806200210.htm,"[', em que se fica sabendo que Dick tinha surtos esquizofrênicos como os de John Nash, foi viciado em anfetamina e viu e abençoou o agente Deckard de Harrison Ford pouco antes de morrer.']",['fica sabendo dick tinha surtos esquizofrênicos john nash viciado anfetamina viu abençoou agente deckard harrison ford morrer']
2002,http://www1.folha.uol.com.br/folha/reuters/ult112u16934.shtml,"['Folha Online - Reuters - Museu do Rio mostra 50 anos da arte feita por esquizofrênicos - 07/06/2002', 'Desde que pincéis e tintas entraram pela primeira vez no então chamado Centro Psiquiátrico Pedro 2º, no Rio de Janeiro, a produção artística dos internos não parou mais de crescer, gerando um novo meio de estudo médico e terapia para pessoas esquizofrênicas.', 'Os pacientes dos ateliês são em geral esquizofrênicos - pessoas que perdem o contato com a realidade e criam para si um mundo imaginário. Com as atividades artísticas, eles dão formas aos seus tumultos internos, criando uma nova linguagem e possibilitando ao médico uma outra forma de comunicação.']","['folha online reuters museu rio mostra anos arte feita esquizofrênicos', 'pincéis tintas entraram chamado centro psiquiátrico pedro rio janeiro produção artística internos parou crescer gerando estudo médico terapia pessoas esquizofrênicas', 'pacientes ateliês esquizofrênicos pessoas perdem contato realidade criam si mundo imaginário atividades artísticas formas tumultos internos criando linguagem possibilitando médico comunicação']"
2002,http://www1.folha.uol.com.br/fsp/esporte/fk0606200236.htm,"['São esportes esquizofrênicos, típicos da articulação moderna, sempre incompleta, ao mesmo tempo de massa e individual.']",['esportes esquizofrênicos típicos articulação moderna incompleta massa individual']
2002,http://www1.folha.uol.com.br/fsp/acontece/ac1105200202.htm,"['""Eu comecei com essa atividade de arte cinética por acaso"", diz Palatnik, contando sua visita ao hospital psiquiátrico Dom Pedro 2º, onde conheceu o trabalho da médica Nise da Silveira, que estimulava os pacientes esquizofrênicos a produzir arte. As obras dos internos (algumas delas presentes na exposição) acabaram dando novo rumo à arte de Palatnik (""eu fiquei desnorteado!""), então com 20 anos. Com o apoio do crítico Mário Pedrosa, resolveu apostar na arte cinética e, em 1951, integraria ""por acidente"" a 1ª Bienal de Arte de São Paulo. ""Ele faz o primeiro cinecromático em 51 e o Mário Pedrosa tenta levá-lo para a Bienal, mas foi recusado"", conta o curador da exposição, Marcio Doctors, 45. ""A Bienal não estava pronta pra aceitá-lo; primeiro, porque só aceitava as formas de expressão tradicionais das artes plásticas; segundo, porque para ter um cinecromático você não precisa de luz. Tem que ver na penumbra, na escuridão. Ele muda a noção de exposição"", teoriza.']",['comecei atividade arte cinética acaso palatnik contando visita hospital psiquiátrico dom pedro conheceu trabalho médica nise silveira estimulava pacientes esquizofrênicos produzir arte obras internos delas presentes exposição acabaram dando rumo arte palatnik fiquei desnorteado anos crítico mário pedrosa resolveu apostar arte cinética integraria acidente bienal arte paulo cinecromático mário pedrosa tenta bienal recusado conta curador exposição marcio doctors bienal pronta pra aceitava formas expressão tradicionais artes plásticas cinecromático precisa luz penumbra escuridão muda noção exposição teoriza']
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u981.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u980.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u979.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u978.shtml,"['Folha Online - Equilíbrio - Grupo de esquizofrenicos quer acabar com estigma da doença - 04/04/2002', 'O S.O.eSq é um dos grupos de esquizofrenia mais recentes no país. Sua principal meta é desenvolver estratégias para acabar com o estigma da esquizofrenia -doença que afeta 1% da população mundial-, realizando palestras e encontros para famílias e pacientes.', 'Criada este ano por profissionais da Unifesp, pretende trabalhar para a inclusão do portador da esquizofrenia na sociedade. ""Precisamos acabar com o isolamento"", diz Cecília Cruz Villares, coordenadora do projeto.']","['folha online equilíbrio esquizofrenicos acabar estigma doença', 'grupos esquizofrenia recentes país principal meta desenvolver estratégias acabar estigma esquizofrenia afeta população realizando palestras encontros famílias pacientes', 'criada ano profissionais unifesp pretende trabalhar inclusão portador esquizofrenia sociedade precisamos acabar isolamento cecília cruz villares coordenadora projeto']"
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u977.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u976.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u975.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u974.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u973.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u971.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u969.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u968.shtml,[],[]
2002,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u967.shtml,"['Há grupos de apoio com mais de 20 anos no país, como é o caso da Anad (Associação Nacional de Assistência ao Diabético). Nos anos 80, muitas entidades desse tipo foram criadas para ajudar portadores de HIV e pessoas com Aids. No entanto, a maior parte dos grupos de apoio foi formada nos últimos cinco anos, como o Projeto Fênix, para pacientes de doenças mentais, e a S.O.eSq, dirigida a portadores de esquizofrenia.']",['há grupos anos país caso anad associação nacional assistência diabético anos muitas entidades criadas ajudar portadores hiv pessoas aids entanto grupos formada últimos anos projeto fênix pacientes doenças mentais dirigida portadores esquizofrenia']
2002,http://www1.folha.uol.com.br/folha/reuters/ult112u13416.shtml,"['Folha Online - Reuters - Mapeamento do cérebro poderia ajudar esquizofrênicos e depressivos - 19/03/2002', 'As drogas usadas no tratamento de esquizofrenia e depressão permanecem no cérebro mesmo depois de sair da corrente sanguínea, então tomografias seriam mais indicadas que uma exame de sangue para determinar a dose correta de remédio a ser prescrita.', 'Os estudo analisou dois tipos de drogas usadas para tratar a esquizofrenia - a olanzipina e a risperidona - e resultados similares foram encontrados em antidepressivos comuns, como o Prozac.', 'Pelo menos 60% dos esquizofrênicos têm problemas em manter a prescrição correta, porque os remédios são muito pesados e causam efeitos colaterais indesejáveis.', '""Os esquizofrênicos passam por diversos desafios, inclusive falhas cognitivas e atitudes negativas. Então, se o processo é mais simples é mais provável que os pacientes permaneçam no tratamento"", disse Kapur.']","['folha online reuters mapeamento cérebro poderia ajudar esquizofrênicos depressivos', 'drogas usadas tratamento esquizofrenia depressão permanecem cérebro sair sanguínea tomografias seriam indicadas exame sangue determinar dose correta remédio prescrita', 'estudo analisou tipos drogas usadas tratar esquizofrenia olanzipina risperidona resultados similares encontrados antidepressivos comuns prozac', 'esquizofrênicos problemas manter prescrição correta remédios pesados causam efeitos colaterais indesejáveis', 'esquizofrênicos passam diversos desafios falhas cognitivas atitudes negativas processo simples provável pacientes permaneçam tratamento disse kapur']"
2002,http://www1.folha.uol.com.br/folha/ciencia/ult306u6204.shtml,"['A molécula vilã _ou melhor, heroína, já que é na ausência dela que o mal de Alzheimer prospera_ responde pelo indigesto nome de fosfolipase A2. Trata-se de uma enzima (um tipo de proteína que acelera reações químicas) que atua na membrana celular e que, na verdade, começou a ser notada devido à sua presença em outra doença mental, a esquizofrenia.', '""É muito raro que um paciente esquizofrênico desenvolva Alzheimer"", conta Wagner Farid Gattaz, do Instituto de Psiquiatria da USP, coordenador da pesquisa. Gattaz, que lecionou na Universidade de Heidelberg, na Alemanha, explica que as pesquisas feitas naquele país indicavam uma presença grande da fosfolipase A2 no cérebro de esquizofrênicos. ""Daí é que surgiu a hipótese de que essa enzima tivesse uma ação protetora contra o surgimento do Alzheimer"", diz.']","['molécula vilã melhor heroína ausência dela alzheimer prospera responde indigesto nome fosfolipase enzima proteína acelera reações químicas atua membrana celular verdade começou notada devido presença doença mental esquizofrenia', 'raro paciente esquizofrênico desenvolva alzheimer conta wagner farid gattaz instituto psiquiatria usp coordenador pesquisa gattaz lecionou universidade heidelberg alemanha explica pesquisas feitas país indicavam presença fosfolipase cérebro esquizofrênicos daí surgiu hipótese enzima tivesse ação protetora surgimento alzheimer']"
2002,http://www1.folha.uol.com.br/fsp/ciencia/fe1203200201.htm,"['A molécula vilã -ou melhor, heroína, já que é na ausência dela que o mal de Alzheimer prospera- responde pelo indigesto nome de fosfolipase A2. Trata-se de uma enzima (um tipo de proteína que acelera reações químicas) que atua na membrana celular e que, na verdade, começou a ser notada devido à sua presença em outra doença mental, a esquizofrenia.', '""É muito raro que um paciente esquizofrênico desenvolva Alzheimer"", conta Wagner Farid Gattaz, do Instituto de Psiquiatria da USP, coordenador da pesquisa. Gattaz, que lecionou na Universidade de Heidelberg, na Alemanha, explica que as pesquisas feitas naquele país indicavam uma presença grande da fosfolipase A2 no cérebro de esquizofrênicos. ""Daí é que surgiu a hipótese de que essa enzima tivesse uma ação protetora contra o surgimento do Alzheimer"", diz.']","['molécula vilã melhor heroína ausência dela alzheimer responde indigesto nome fosfolipase enzima proteína acelera reações químicas atua membrana celular verdade começou notada devido presença doença mental esquizofrenia', 'raro paciente esquizofrênico desenvolva alzheimer conta wagner farid gattaz instituto psiquiatria usp coordenador pesquisa gattaz lecionou universidade heidelberg alemanha explica pesquisas feitas país indicavam presença fosfolipase cérebro esquizofrênicos daí surgiu hipótese enzima tivesse ação protetora surgimento alzheimer']"
2002,http://www1.folha.uol.com.br/folha/ilustrada/ult90u21637.shtml,"['Os artistas também criam a partir de uma rede de interesses comuns, que pode tomar a forma de um projeto de serviço público, como o banco de dados de troca de identidade, que Heath Bunting e Olia Lialina oferecem a ativistas que necessitam de um nova identidade tática. Já a artista chinesa Shi Yong aborda o mesmo problema de uma forma irônica, com um panorama dos efeitos esquizofrênicos da nova economia na China, tendo as instabilidades do sistema político chinês como pano de fundo.']",['artistas criam rede interesses comuns tomar projeto serviço público banco dados troca identidade heath bunting olia lialina oferecem ativistas necessitam identidade tática artista chinesa shi yong aborda problema irônica panorama efeitos esquizofrênicos economia china tendo instabilidades político chinês pano fundo']
2003,http://www1.folha.uol.com.br/folha/ilustrada/ult90u38381.shtml,"['""Quando a solução se encontra/ um maluco é do contra"", reivindica essa nova ""Orra Meu"" (80). Ali está Rita Lee, lutando atrapalhada pelo bem de esquizofrênicos, donas-de-casa, gays, românticos adoentados, preconceituosos conformados & outros malucos.']",['solução maluco reivindica orra rita lee lutando atrapalhada esquizofrênicos gays românticos adoentados preconceituosos conformados malucos']
2003,http://www1.folha.uol.com.br/fsp/ilustrad/fq3110200313.htm,"['""Quando a solução se encontra/ um maluco é do contra"", reivindica essa nova ""Orra Meu"" (80). Ali está Rita Lee, lutando atrapalhada pelo bem de esquizofrênicos, donas-de-casa, gays, românticos adoentados, preconceituosos conformados & outros malucos.']",['solução maluco reivindica orra rita lee lutando atrapalhada esquizofrênicos gays românticos adoentados preconceituosos conformados malucos']
2003,http://www1.folha.uol.com.br/folha/sinapse/ult1063u542.shtml,"['Em ""O Instinto da Linguagem"", Pinker aponta que existem vários tipos de deficiências neurológicas e genéticas que comprometem a linguagem, mas poupam a cognição —e vice-versa. Pessoas com graves deficiências intelectuais podem apresentar fluência e gramaticalidade de linguagem, como esquizofrênicos, pacientes com mal de Alzheimer e algumas crianças autistas.']",['instinto linguagem pinker aponta existem tipos deficiências neurológicas genéticas comprometem linguagem poupam cognição pessoas graves deficiências intelectuais apresentar fluência gramaticalidade linguagem esquizofrênicos pacientes alzheimer crianças autistas']
2003,http://www1.folha.uol.com.br/fsp/mais/fs2007200310.htm,"['Assim, por meio da análise psicanalítica da comunicação de massa poderíamos compreender melhor o modo contemporâneo de exploração dos vínculos libidinais entre sujeito, estruturas sociais e produções da cultura. Uma exploração que nos leva necessariamente a uma teoria do poder ou, para falar com o autor, a uma ""economia política do inconsciente"", já que se trata de lançar luz sobre a tentativa de administração do inconsciente pelas práticas econômicas de consumo e pelo ""discurso dominante de classe"". A maneira como a ação das esferas sociais unificadas pela mídia produz ""esquizofrênicos sociais"" é o outro foco do projeto do autor que justifica o título do livro. Posto tal programa, renovam-se os caminhos para apreendermos modos de recepção, apropriações midiáticas de objetos culturais e o impacto subjetivo da sensorialidade das novas mídias. Mas neste livro Ciro Marcondes Filho privilegiou sobretudo um debate de natureza epistemológica. Ele é construído por meio da oscilação entre análise de problemas metapsicológicos, clínicos (estatuto da esquizofrenia) e o mapeamento das relações entre psicanálise e teoria social. Tal estratégia visa, principalmente, a livrar a psicanálise da comunicação daquilo que o autor chama de ""um certo estruturalismo do discurso freudiano"" partilhado por Jacques Lacan e cuja consequência maior seria a entificação de um pensamento que ""privilegia o estático diante do histórico"" com derivações políticas catastróficas. Ciro Marcondes Filho encontra guarida mais segura ao lado de Alfred Lorenzer, um autor injustamente mal estudado entre nós e que, juntamente com Jürgen Habermas, compreende sintomas como linguagem privatizada e figuras clínicas como patologias da comunicação. Também é louvável o cuidado do autor em recuperar outros pesquisadores esquecidos, mas não menos importantes para o debate, como Otto Fenichel e Gregory Bateson.']",['análise psicanalítica comunicação massa poderíamos compreender melhor modo contemporâneo exploração vínculos libidinais sujeito estruturas sociais produções cultura exploração leva necessariamente teoria falar autor economia política inconsciente trata lançar luz tentativa administração inconsciente práticas econômicas consumo discurso dominante classe maneira ação esferas sociais unificadas mídia produz esquizofrênicos sociais outro foco projeto autor justifica título livro posto programa caminhos apreendermos modos recepção apropriações midiáticas objetos culturais impacto subjetivo sensorialidade mídias livro ciro marcondes filho privilegiou sobretudo debate natureza epistemológica construído oscilação análise problemas metapsicológicos clínicos estatuto esquizofrenia mapeamento relações psicanálise teoria social estratégia visa principalmente livrar psicanálise comunicação daquilo autor chama certo estruturalismo discurso freudiano partilhado jacques lacan consequência entificação pensamento privilegia estático histórico derivações políticas catastróficas ciro marcondes filho encontra guarida segura alfred lorenzer autor injustamente estudado juntamente jürgen habermas compreende sintomas linguagem privatizada figuras clínicas patologias comunicação louvável cuidado autor recuperar pesquisadores esquecidos importantes debate otto fenichel gregory bateson']
2003,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u2279.shtml,"['2) ""Não é só o serviço público, mas também o privado. Meu psiquiatra não tinha especialização para me tratar. Nós apenas convivíamos com aquilo. Após cinco anos, ele procurou um colega e soube me encaminhar. Tive crises de overdose, mas chegava ao pronto-socorro e não sabiam tratar. Fui internado em hospital psiquiátrico, mas não aguentava a convivência com esquizofrênicos. Meu problema era outro.""']",['serviço público privado psiquiatra tinha especialização tratar convivíamos anos procurou colega soube encaminhar crises overdose chegava sabiam tratar internado hospital psiquiátrico aguentava convivência esquizofrênicos problema outro']
2003,http://www1.folha.uol.com.br/fsp/cotidian/ff2004200306.htm,"['2) ""Não é só o serviço público, mas também o privado. Meu psiquiatra não tinha especialização para me tratar. Nós apenas convivíamos com aquilo. Após cinco anos, ele procurou um colega e soube me encaminhar. Tive crises de overdose, mas chegava ao pronto-socorro e não sabiam tratar. Fui internado em hospital psiquiátrico, mas não aguentava a convivência com esquizofrênicos. Meu problema era outro.""']",['serviço público privado psiquiatra tinha especialização tratar convivíamos anos procurou colega soube encaminhar crises overdose chegava sabiam tratar internado hospital psiquiátrico aguentava convivência esquizofrênicos problema outro']
2003,http://www1.folha.uol.com.br/folha/ilustrada/ult90u31750.shtml,"['""A reflexão recorre à idéia de nacionalidade, um círculo vicioso, ou ignora nossos problemas gravíssimos. A fome é uma realidade atroz e nossa. Não adianta bater no peito e dizer ""sou nacional, sou brasileiro"". Isso significa ser contemporâneo de um dos países mais esquizofrênicos do mundo. E não apenas dizer que somos alegria pura. Somos alegria em meio à miséria pura.""']",['reflexão recorre idéia nacionalidade círculo vicioso ignora problemas gravíssimos fome realidade atroz adianta bater peito nacional brasileiro significa contemporâneo países esquizofrênicos mundo alegria pura alegria miséria pura']
2003,http://www1.folha.uol.com.br/fsp/acontece/ac3103200302.htm,"['""A reflexão recorre à idéia de nacionalidade, um círculo vicioso, ou ignora nossos problemas gravíssimos. A fome é uma realidade atroz e nossa. Não adianta bater no peito e dizer ""sou nacional, sou brasileiro"". Isso significa ser contemporâneo de um dos países mais esquizofrênicos do mundo. E não apenas dizer que somos alegria pura. Somos alegria em meio à miséria pura.""']",['reflexão recorre idéia nacionalidade círculo vicioso ignora problemas gravíssimos fome realidade atroz adianta bater peito nacional brasileiro significa contemporâneo países esquizofrênicos mundo alegria pura alegria miséria pura']
2003,http://www1.folha.uol.com.br/colunas/bernardoajzenberg/2003/01/1519984-instante-unico.shtml,"['Como não se perguntou pela razão dessa aparente discrepância, deve ter concluído de antemão que os editores são néscios ou esquizofrênicos.']",['perguntou razão aparente discrepância concluído antemão editores néscios esquizofrênicos']
2003,http://www1.folha.uol.com.br/fsp/ombudsma/om1201200302.htm,"['Como não se perguntou pela razão dessa aparente discrepância, deve ter concluído de antemão que os editores são néscios ou esquizofrênicos.']",['perguntou razão aparente discrepância concluído antemão editores néscios esquizofrênicos']
2004,http://www1.folha.uol.com.br/fsp/brasil/fc2212200417.htm,"['Os dirigentes do MLST e o Incra consideram o grupo de sem-terra desligado dos movimentos sociais, sem cadastro e, portanto, sem possibilidade de receber os benefícios do governo. ""São dissidentes do MLST que ainda utilizam as bandeiras da entidade, mas agem de forma independente"", disse o ouvidor do Incra no Estado, Valdivan Santos. Segundo ele, o Incra ""não negocia"" com um grupo que abriga ""rebeldes com mandado de prisão"" e ""esquizofrênicos"".']",['dirigentes mlst incra consideram desligado movimentos sociais cadastro possibilidade receber benefícios governo dissidentes mlst utilizam bandeiras entidade agem independente disse ouvidor incra valdivan santos incra negocia abriga rebeldes mandado prisão esquizofrênicos']
2004,http://www1.folha.uol.com.br/folha/brasil/ult96u66374.shtml,"['""O Incra não atende demandas individuais"", disse, e ""não negocia"" com um grupo que abriga ""rebeldes com mandado de prisão"" e ""esquizofrênicos"". Para o ouvidor agrário, a situação dos sem-terra de Joaquim Gomes ""é um caso de polícia"". Foi o segundo bloqueio promovido por eles no local, em seis dias.']",['incra atende demandas individuais disse negocia abriga rebeldes mandado prisão esquizofrênicos ouvidor agrário situação joaquim gomes caso polícia bloqueio promovido dias']
2004,http://www1.folha.uol.com.br/folha/equilibrio/noticias/ult263u3813.shtml,"['Os portadores de TOC têm quase sempre consciência de que suas obsessões são irracionais e de que as compulsões são prejudiciais à sua vida, só não conseguem controlá-las. Já os esquizofrênicos acreditam que seus delírios e alucinações são reais, afirma Ana Gabriela Hounie, 33, vice-coordenadora do Protoc.']",['portadores toc quase consciência obsessões irracionais compulsões prejudiciais vida conseguem esquizofrênicos acreditam delírios alucinações reais afirma ana gabriela hounie protoc']
2004,http://www1.folha.uol.com.br/fsp/acontece/ac1111200403.htm,"['A curadora da mostra, diretora de ""Locos del Alma"", acompanha por seis meses um grupo de pacientes esquizofrênicos de um hospital psiquiátrico de Santiago. O documentário retrata o engajamento dos pacientes na produção de uma peça de teatro -dos ensaios à estréia.']",['curadora mostra diretora locos del alma acompanha pacientes esquizofrênicos hospital psiquiátrico santiago documentário retrata engajamento pacientes produção peça teatro ensaios estréia']
2004,http://www1.folha.uol.com.br/fsp/equilibrio/eq1111200404.htm,"['Os portadores de TOC têm quase sempre consciência de que suas obsessões são irracionais e de que as compulsões são prejudiciais à sua vida, só não conseguem controlá-las. Já os esquizofrênicos acreditam que seus delírios e alucinações são reais, afirma Ana Gabriela Hounie, 33, vice-coordenadora do Protoc.']",['portadores toc quase consciência obsessões irracionais compulsões prejudiciais vida conseguem esquizofrênicos acreditam delírios alucinações reais afirma ana gabriela hounie protoc']
2004,http://www1.folha.uol.com.br/folha/ciencia/ult306u12600.shtml,"['A enzima, chamada proteína quinase (PKC), está também ativa em cérebros de maníacos depressivos e esquizofrênicos, segundo Amy Arnsten, da Faculdade de Medicina da Universidade de Yale, que dirigiu o estudo.']",['enzima chamada proteína quinase pkc ativa cérebros maníacos depressivos esquizofrênicos amy arnsten faculdade medicina universidade yale dirigiu estudo']
