Jornal,Link,metaforico,paragrafos_resgatados
Estadão,"https://cultura.estadao.com.br/noticias/geral,amor-de-celso-tao-intenso-quanto-em-carinhoso-sim,721299",1,"['""Meu sonho esquizofrênico, maluco, é ter uma voz entre Janis Joplin e João Gilberto. O meu físico tem capacidade vocal de rock e ópera, daria um Fred Mercury. Mas com o passar do tempo, penso... pra que gastar tanta energia para cantar? O João Gilberto... ele ilumina, ele direciona o canto para um caminho oposto do \'\'bel canto\'\'. Ainda hoje, dizem, ele tem uma voz pequenina. Tem nada! Tem uma extensão vocal magnífica, raríssima. O Roberto Carlos tem voz grande, mas ele canta suave. O Chico Buarque tem voz inacreditavelmente grande.""']"
Estadão,"https://economia.estadao.com.br/noticias/geral,cenario-internacional-influencia-as-expectativas-imp-,718575",1,"['Zaidan reclama da imprevisibilidade que dificulta a aprovação e implantação de cada novo empreendimento. ""O Brasil no setor público é um pouco esquizofrênico. Hoje segue uma norma, amanhã já é outra. Cria hoje uma taxa, amanhã a gente se depara com outras exigências. A grua, por exemplo, é usada à vontade em obras no mundo todo. Ano passado, aqui em São Paulo foram embargadas todas as obras que usavam grua. O fato é que a cada nova obra nos deparamos com novas exigências, com mudanças de procedimento que atrasam tudo e encarecem as obras"", lamenta, defendendo ""mais previsibilidade para maior produtividade e redução dos custos"".']"
Estadão,"https://viagem.estadao.com.br/noticias/geral,todos-os-caminhos-partem-e-levam-a-antiga-capital-cuzco,716973",1,"['A 3.400 metros de altitude, Cuzco contabiliza mais de 400 mil habitantes e dispõe de diversos serviços turísticos. Há hospedagem e restaurantes para todos os gostos e bolsos, além de agências com os mais variados tours, de visitas à rica herança incaica a atividades radicais: rafting no Rio Urubamba, trekkings puxados, mountain bike e outras opções. Dentre elas, a mais esquizofrênica, de longe, é o bungee jumping em que quem se joga nu não paga.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,la-no-bairro-da-luz-imp-,710387",1,"['""A história deles, e o projeto todo, têm tudo a ver com a cidade e com as transformações que o bairro sofreu"", comentava Del Fiol enquanto esperava que a equipe aprontasse a última cena de seu primeiro telefilme. ""A gente queria fazer um filme que não fosse violento e nem tratasse de miséria. Há tanto assunto para se falar. E a ideia inicial foi se desdobrando... Brinco que é um pouco esquizofrênico. Era para ser um filme simples. Sobre relações humanas. Quando vimos, tínhamos uma diária na sala São Paulo. Uma cena de dança com 60 figurantes. Metade do elenco coreano falando em coreano.""']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,chernobyl-sera-perigosa-por-milhares-de-anos-imp-,710271",1,"['Esse é um evento esquizofrênico. Por um lado, conseguiu fazer com que a comunidade internacional doasse dinheiro para uma segunda proteção para o reator devastado. Ao mesmo tempo, porém, as pessoas estão fazendo vista grossa para as verdadeiras raízes da catástrofe: a energia nuclear.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,chico-diaz-e-gero-camilo-tomam-o-lugar-de-autores-em-dois-monologos,706326",1,['Ao deixar um pouco à margem todo o aspecto de esquizofrênia que ronda o criador de']
Estadão,https://cultura.estadao.com.br/blogs/direto-da-fonte/o-publico-disse-sim-ao-mercado-de-musicais%e2%80%99/,1,"['Não existe mais elite. Para mim, ela acabou. Nós somos totais esquizofrênicos se ainda falarmos em elite. Por quê? O dinheiro hoje está na mão do emergente. O novo rico agora imita o nobre. O que redimia a elite do poder era a cultura, a capacidade intelectual. Era a “intelligentsia”. Hoje quem tem dinheiro não está nem aí para ela. “Eu pago, eu tenho do jeito que eu quero”, pensam. “E se vou ao teatro, paguei e não posso comentar no celular o que está acontecendo, prefiro ficar em casa”. Depois que surgiu o celular, nem a rainha da Inglaterra é mais fina.']"
Estadão,"https://economia.estadao.com.br/noticias/geral,dilma-tera-de-unir-interesses-opostos,62135e",1,"['Essa espécie de esquizofrenia cria um enorme desafio para a presidente, que buscará manter e ampliar as vantagens das empresas que vendem produtos primários ao mesmo tempo em que tenta encontrar caminhos para diversificar a pauta de exportações, com a inclusão de mais produtos industrializados e de alto valor agregado.']"
Estadão,"https://politica.estadao.com.br/noticias/geral,portugal-recebe-dilma-em-momento-de-crise-e-expectativas-dizem-analistas,698719",1,"['Para a socialista Ana Gomes, membro do partido governista e deputada do Parlamento Europeu, o país vive um momento ""esquizofrênico"".']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,a-melhor-forma-para-entender-menecma,697248",1,"['Entre os ensaios e a estreia para convidados nesta sexta-feira, a diretora teve exatas oito semanas para preparar tudo. Pode até parecer o suficiente para quem teve cinco semanas para estrear seu primeiro espetáculo teatral, ""Essa Nossa Juventude"", em 2005, ainda assim Laís considera o tempo reduzido. ""Agora, olhando para trás, eu fui completamente louca de dizer que dá pra fazer."" Dessa vez, ela teve que também produzir um curta-metragem, o tal documentário sobre o pai de Guilherme, que é exibido no palco. ""Uma coisa meio esquizofrênica"", segundo ela.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,luz-propria-imp-,685403",1,"['Sobre a negociação do valor do salário mínimo e sua regra de concessão, o novo governo foi firme com centrais sindicais que, no governo anterior, tinham se acostumado a ditar políticas, sendo recebidas no tapete vermelho. Ao não verem mais o tapete estendido, rebelaram-se e alguns dirigentes sindicais chegaram às raias da má educação, num comportamento absolutamente condenável. Alguns não souberam entender a mudança que, no entanto, a médio prazo lhes é muito favorável. O PT agiu com absoluta responsabilidade, atuando como um partido de governo, que não faz oposição a si mesmo. Não houve aqui esquizofrenia, com o partido adotando uma política de responsabilidade fiscal, independentemente de que esta corresponda ou não às suas bandeiras históricas.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,cyndi-lauper-e-a-versao-brecho-de-lady-gaga-imp-,684291",1,"['Cyndi Lauper tem 57 anos, e sua empolgação e notável forma física podem até fazer a gente esquecer o essencial: ela está decadente. Seu show no Via Funchal, na noite de quarta, foi um show caído, derrubado. Não tanto pela queda de ritmo dos blues que ela incorporou ao seu repertório pop com o disco Memphis Blues (2010), nem tanto pela esquizofrenia que é passar de clássicos como Early in the Morning a platitudes pop como She Bop e All Through the Night. O problema é que Cyndi hoje soa como uma versão brechó de Lady Gaga ou uma tia solteirona da Avril Lavigne - sua vozinha infantil extemporânea e seu repertório pré-riot (características que inauguraram um certo tipo de punk pop feminino nos anos 1980) hoje não colam mais, não têm mais faíscas para iniciar incêndios.']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,lucas-mendes-forno-e-fogao-na-casa-branca,677791",1,"['Na obesidade, como em outras questões, o Brasil tem uma política esquizofrênica. Tudo ou nada. Em São Paulo, candidatas a professoras passaram nos concursos, foram nomeadas, mas as obesas foram barradas em código, ""não aptas"". Foi preciso uma equipe do programa Fantástico acompanhá-las para descobrir que o código E-66, razão do veto, significa obesidade.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-29012011-imp-,672662",1,"['Vestibulares opressivos e sobras de vagas em faculdades públicas ociosas, nos campos em que a falta de espaço no mercado de trabalho afasta o interesse da população, é a realidade esquizofrênica de nosso sistema educacional, precário e descompassado com as necessidades econômicas e sociais. Nos últimos tempos não há uma única notícia que justifique o mais leve aplauso ao Ministério da Educação do Brasil.']"
Estadão,"https://economia.estadao.com.br/noticias/geral,presidente-do-ipea-elogia-articulacao-entre-fazenda-e-bc,50553e",1,"['O presidente do Instituto de Pesquisa Econômica Aplicada (Ipea), Márcio Pochmann, defendeu hoje a nova orientação da política econômica, adotada pela presidente Dilma Rousseff, na qual um ajuste fiscal maior é prometido para permitir a queda dos juros no médio prazo e aumento dos investimentos, sobretudo em infraestrutura. ""Há uma coordenação mais fina das políticas monetária e fiscal. Sem muita coordenação (na economia), há certa esquizofrenia do ponto de vista das ações (de governo)"", afirmou, durante evento em São Paulo.']"
Estadão,"https://economia.estadao.com.br/noticias/geral,guerra-e-guerra-imp-,664516",1,['A política cambial do Brasil está ficando esquizofrênica. O Banco Central continua dizendo que não tem meta de câmbio. Reafirma que apenas atua no mercado com o objetivo de reduzir volatilidades.']
Estadão,"https://cultura.estadao.com.br/noticias/geral,ivan-lessa-o-cinema-aberto,663167",1,"['Antes de passarem, grupos vagueavam maquiados de loucos andando pra cima e pra baixo, sangue na parede, cantando músicas esquizofrênicas. O diabo, enfim. Nunca fui. Pretendo ir.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,alegria-juvenil-do-cantor-fez-renascer-o-velho-brasa-imp-,658470",1,"['Novesfora isso, foi emocionante ver o Rei cantando Copacabana Princesinha do Mar, de João de Barro, hino eterno composto lá nos anos 1940. O repertório foi abrangente, ainda que meio esquizofrênico: o coro de crianças carentes cantava uma pungente Noite Feliz aqui, e a bateria da Beija-Flor balançava atrás - legal presenciar Roberto dando um toque classudo ao overacting de Bruno e Marrone em Dormi na Praça. E, igualmente, o Exaltasamba dando um toque de sambalanço irresistível ao clássico Além do Horizonte. E foi de fato cortante quando o cantor expressou a saudade da mãe que idolatrava, Lady Laura, acompanhado por milhares de vozes.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,deixem-a-agricultura-trabalhar-imp-,656254",1,"['Os governantes têm reconhecido essas mudanças e louvado o agronegócio por sua contribuição ao crescimento e à segurança da economia. Mas têm adotado uma política esquizofrênica, acentuada nos oito anos de administração petista. O governo tem uma área encarregada de promover a expansão do agronegócio - o Ministério da Agricultura - e outras empenhadas em fustigá-lo - com os Ministérios do Desenvolvimento Agrário e do Meio Ambiente na liderança.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,lulina-e-seu-insolito-patchwork-musical-imp-,655806",1,"['Onívoro é uma boa definição. Mas a diferença de estilos desse disco se explica justamente por eu não ter um plano de uma unidade final. Eu ia me deixando levar pelo clima que as frases de cada mês pediam. A diversidade também vem do fato de eu distribuir entre os meninos da banda a produção das músicas. No começo, eu compus algumas sozinhas e várias em parceria com Leo Monstro, meu tecladista e braço direito. Depois, tive a ajuda de Missionário José (baixista) e André Édipo (guitarrista) para produzir quase metade do disco. Daí a esquizofrenia sonora do álbum, que, por ter temáticas tão diversas e nenhum foco, nos permitia experimentar bastante nos arranjos.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-06122010-imp-,650014",1,"['Uma política macroeconômica esquizofrênica abalou as últimas decisões das autoridades brasileiras. Enquanto o Conselho Monetário Nacional e o Banco Central revigoraram o depósito compulsório dos bancos, provocando um enxugamento de R$ 61 bilhões no crédito, medida indispensável para enfrentar as sequelas pós-eleitorais, o ministro Guido Mantega, o liberal e desenvolvimentista, prorroga, imotivadamente, até 2020 o regime tributário especial para as montadoras e indústrias de autopeças do Norte, Nordeste e Centro-Oeste. E conserva por mais um ano o benefício do IPI às madeireiras, que, de resto, não tem sido percebido na ponta do consumo. Essas instâncias decisórias parecem tocar numa orquestra mambembe e dissonante.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,overdose-desequilibrada-de-schumann-imp-,649899",1,"['Pouca gente entendeu o motivo dessa trombada de repertório. É de fato uma situação esquizofrênica. A Osusp foi criada em 1975 e a Ocam 20 anos depois. Mas institucionalmente jamais se falaram. Deveriam ser uma o prolongamento natural da outra - e obedecer a um comando único. Nenhum reitor, nesses 35 anos, tomou esta atitude lógica. Pior. Ninguém ganha, todo mundo perde. A Osusp não completa seus quadros e por isso contrata dezenas de músicos a cada concerto, o que custa bom dinheiro e impede a construção de uma sonoridade própria; e a Ocam recorre a patrocínios para se viabilizar. O bate-cabeça na programação é só a ponta do imbróglio.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,rammstein-frita-os-ouvidos-e-a-alma-imp-,648284",1,"['Um pano preto cobria todo o palco antes de o show começar. Quando caiu o pano preto, surgiu uma segunda cortina com um grande retângulo vermelho, e som e luzes explodiram atrás, iluminando o público com uma luz sinistra. O pano finalmente caiu. O vocalista Till Lindeman estava parado no centro do palco, olhando para o alto, com um avental de açougueiro, penas vermelhas nas orelhas, uma lanterna dentro da boca. Era como se um carnavalesco esquizofrênico tivesse montado a cena - e imaginado essa espécie de Cirque du Soleil das Profundezas.']"
Estadão,"https://economia.estadao.com.br/noticias/geral,pais-pode-fazer-pouco-para-conter-a-alta-do-real-imp-,647291",1,"['Afinal, temos uma situação esquizofrênica em que o Ministério da Fazenda amplia o gasto, e portanto, a demanda, e ao Banco Central (BC) cabe coibir o excesso da demanda via taxa de juros.']"
Estadão,https://esportes.estadao.com.br/blogs/antero-greco/noites-de-insonia/,1,"['O Palmeiras joga hoje, para contrariedade de seu gestor – e o Flu que se preocupe e não se meta a fazer festa adiantada. Parece contraditório, e é, como o próprio Palestra. Com força máxima (sem ironia) ou com formação meia-boca, o alviverde é tão imprevisível e esquizofrênico que não me surpreenderá se vier a roubar pontos do líder. O mínimo a se cobrar de seus jogadores é postura decente. Não importa a pressão de três ou quatro folgados que ameaçam partir pra ignorância, se a equipe não entregar o ouro. Esses sujeitos, no fundo, não são palmeirenses, têm comportamento egoísta e também ignoram as glórias do clube.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,e-por-falar-das-nossas-prisoes-imp-,646043",1,"['Ou vivemos numa sociedade completamente esquizofrênica ou alguma coisa está errada. Como é possível haver discursos tão antagônicos sobre o mesmo problema? A verdade é que estão todos certos. A sociedade, no seu todo, está sã. Esquizofrênico é o sistema.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,retrato-em-alta-definicao-de-um-rapper-ultrapop-imp-,645893",1,"['É um disco difícil de digerir. A insistência do rapper em dissecar as profundezas de seu ego com um bisturi impiedoso dá um tom quase doentio à sequência de faixas. Em Hell of a Life, ele detalha, da pista de dança ao banheiro, seu romance com uma atriz pornô. Monster tem participações dos galácticos Jay-Z, Rick Ross e Justin Vernon (da famosa banda indie Bon Iver) e culmina com um verso perturbador e esquizofrênico pela jovem rapper Nicki Minaj, que descreve em detalhes sórdidos a monstruosidade de seu ego.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-24112010-imp-,644361",1,['Discurso esquizofrênico: a futura presidente não manterá Henrique Meirelles na presidência do Banco Central por discordar de sua posição sobre autonomia dos juros... Mas afirma que a autonomia do BC será mantida em qualquer situação! Parece que discursos contraditórios são e continuarão sendo a tônica do governo...']
Estadão,"https://sustentabilidade.estadao.com.br/noticias/geral,brasil-perdeu-r-7-4-bi-em-gas-natural-desperdicado,643550",1,"['No mercado doméstico, o setor mergulhou num movimento esquizofrênico, destaca o diretor do Centro Brasileiro de Infraestrutura (CBIE), Adriano Pires. Além de queimar parte expressiva da produção e importar gás da Bolívia (referente a um contrato antigo), o preço está acima da média do mercado mundial. Entre 2004 e 2010, subiu mais de 266%, segundo a Associação Brasileira de Grandes Consumidores Industriais de Energia e de Consumidores Livres (Abrace).']"
Estadão,"https://economia.estadao.com.br/noticias/mercados,bolsas-de-ny-fecham-em-alta-de-olho-na-irlanda-e-china,44190e",1,"['Além dos receios com a China e com as economias europeias, os investidores disseram também que o mercado segue nervoso com os efeitos de longo prazo do programa de compra de Treasuries do Fed. ""Há esquizofrenia sobre alguns assuntos - um deles é o afrouxamento quantitativo"", disse Fred Fraenkel, vice-presidente da Beacon Trust Company. ""Os participantes do mercado que estão concentrados no curto prazo gostaram do programa do Fed"", que deve evitar um novo mergulho na recessão, mas os outros estão preocupados com a possibilidade de inflação, acrescentou. As informações são da Dow Jones.']"
Estadão,"https://politica.estadao.com.br/noticias/geral,eleicao-de-2014-deve-seguir-novo-codigo-eleitoral,640768",1,"['""O mesmo ato pode gerar quatro recursos diferentes. Essa pluralidade merece e deve ser racionalizada para que a Justiça Eleitoral possa trabalhar de forma mais uniforme e para que os juízes e os tribunais não tenham que enfrentar a mesma questão mais de uma vez"", afirmou o ministro. ""Esse excesso de recursos pode levar a questões esquizofrênicas, como decisões diferentes sobre o mesmo tema"", avaliou. Toffoli é favorável a manter dois recursos: a representação eleitoral, da Lei Eleitoral 9.504/97, e a ação de impugnação de mandato eletivo, da Constituição. ""A Constituição prevalece e temos de privilegiá-la"", afirmou.']"
Estadão,https://economia.estadao.com.br/blogs/a-economia-no-novo-governo/na-energia-ninguem-se-salva-sem-perdas-232003/,1,"['O sistema concebido não prevê e não tem mecanismos de proteção contra a escassez, nem contra a sobreoferta de energia. Ele é estruturalmente frágil. Com o racionamento, houve redução de mercado, que no fim de 2002 era igual ao de 1999. Omercado caiu brutalmente, não se recuperou porque tem tarifas elevadas, porque o PIB está caindo. Além disso, a lei previa que se liberasse 25% da energia contratada em 1.º de janeiro de 2003. Com isso, a expectativa é que tenha em torno de 6 mil megawatts de energia sobrando. Acontece que as empresas geradoras entram no mercado e não têm como vender a energia descontratada, que é mais barata. A energia cara das térmicas (que é contratada e precisa ser negociada) entra e dá um chega prá lá na velha. O ridículo, a esquizofrenia, o paradoxal dessa história é que a térmica compra a energia a R$ 4,00 e embolsa a diferença do contrato. Como um sistema desse funciona?']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,escrevendo-baixinho-imp-,632994",1,"['Compreendo que Williams perdeu o poleiro opinativo na NPR porque já ocupava uma posição esquizofrênica há anos, com um pé na rádio, outro na estridente Fox, e não, como quis a blogosfera, porque foi censurado.']"
Estadão,"https://brasil.estadao.com.br/noticias/geral,politica-externa-deve-perder-carater-presidencialista-imp-,632485",1,"['Há uma esquizofrenia no sistema partidário. PT e PSDB têm o duopólio dos votos presidenciais. No Parlamento, contudo, não se tem lógica bipartidária. São duas coalizões, capitaneadas pelo PT e pelo PSDB.']"
Estadão,"https://cultura.estadao.com.br/noticias/geral,criacao-coletiva-na-nova-era-imp-,632349",1,"['Em território tupiniquim, o músico João Brasil criou o blog 365 Mashups, um projeto em que reúne mashup diferente por dia desde o primeiro dia de janeiro de 2010, faz mistura satíricas de Steve Jobs com Lady Gaga, Beatles com Funk e Tessália com Glen Gould. Há dois anos, até mesmo o carioca Marcelo Camelo, ex-Los Hermanos, se encantou com esquizofrenia audiovisual da internet e inventou fazer colagens com pedaços de vídeos do YouTube. O projeto, intitulado Orquestra YouTube, foi tomado como experiências de e-music e levado para o palco.']"
Estadão,"https://politica.estadao.com.br/noticias/geral,politica-externa-deve-perder-carater-presidencialista,632266",1,"['O protagonismo brasileiro no cenário internacional está consolidado e não será muito afetado independentemente do pleito de hoje, opina Timothy Power, professor de estudos brasileiros na Universidade de Oxford e considerado um dos principais especialistas em política brasileira no exterior. ""Na verdade, 90% da política externa é burocrática e a identidade do presidente não importa muito"", afirma. Ele admite, porém, que falta carisma aos presidenciáveis Dilma Rousseff (PT) e José Serra (PSDB) e que inevitavelmente haverá, nos próximos quatro anos, uma ""despresidencialização"" da diplomacia brasileira. Em um balanço dos últimos oito anos, Power avalia que o lulismo consolidou uma forte base de apoio ao presidente Luiz Inácio Lula da Silva - que, contudo, não se estende ao PT. ""O partido cresceu pouco nos últimos oito anos"", diz o pesquisador, acrescentando que há uma ""esquizofrenia"" no modelo partidário brasileiro. Leia abaixo a entrevista concedida ao Estado por telefone, na última terça-feira.', 'Concordo que há uma esquizofrenia no sistema partidário brasileiro. PT e PSDB praticamente têm o duopólio dos votos presidenciais. É irônico que ao longo do ano a Marina Silva (PV) tenha prometido acabar com essa bipolaridade, mas seu próprio sucesso garantiu que o Brasil repita a mesma escolha binária. Se a disputa tivesse se encerrado no 1.o turno, as pessoas se lembrariam de que a Dilma teria vencido dois candidatos. Mas agora, se ela ganhar, a lembrança será de que enfrentou o PSDB. Contudo, o interessante é que no parlamento não se tem uma lógica bipartidária. Ao contrário: tem-se uma fragmentação muito forte. O que há são duas coalizões, uma capitaneada pelo PT e outra pelo PSDB. O PMDB é um partido promíscuo, ambivalente no sentido literal - as pessoas quase não se lembram de que a legenda ocupou a vice na chapa do Serra em 2002 e de que o Temer apoiou o Alckmin em 2006. Mas, tirando o PMDB, você pode enxergar facilmente essas duas coalizões, com aliados permanentes - o PT ligado aos pequenos partidos de esquerda e o PSDB junto ao DEM. Mas os partidos que oferecem as propostas e ideias são dois. O problema interno do DEM e do PMDB é que não têm presidenciáveis. Os grandes nomes destes dois partidos - Jader Barbalho, Renan Calheiros - têm peso político muito forte, mas não como candidatos a presidente.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-28102010-imp-,630917",1,"['Diante do crime crescente e cada vez mais violento, da ineficácia, principalmente, das novas leis penais editadas nos últimos anos, sempre boazinhas e desculpantes do crime e do criminoso por uma interpretação ideológica e esquizofrênica do fato criminal pelo legislador brasileiro, que vê no sistema econômico vigente a ""origem de todos os males"", isso sem falar num STF repleto de advogados nomeados e feito de juízes pra lá de liberais, é urgente que se devolva ao cidadão honesto sua capacidade de autodefesa plena, que o Estatuto do Desarmamento lhe tirou ""poeticamente"" (usaram a lei na prática para proibir o porte de armas, de tão difícil que é consegui-lo ), em nome de uma pacificação social de fancaria e que facilitou por demais a vida dos bandidos, enfraquecendo a sociedade, hoje desarmada pelo Estado e por este também abandonada em termos de segurança pública eficiente, verdadeira, mas sempre tristemente usada meramente como peça de propaganda em tempos eleitorais!']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-27102010-imp-,630480",1,['13. Presença mais ativa e altiva do Brasil do mundo no sentido esquizofrênico de que falou Mário Vargas Llosa?']
Estadão,"https://politica.estadao.com.br/noticias/geral,analise-dos-cientistas-politicos-dilma-evolui-e-serra-nao-convence,629944",1,"['No segundo bloco, ganhou força o tema privatizações, que foi puxado pelo próprio tucano, numa clara estratégia de se manter no ataque. Na análise dos cientistas políticos, a tentativa de Serra de criticar uma suposta privatização do pré-sal pelo PT soou esquizofrênica, uma vez que vai contra as bandeiras históricas do PSDB.']"
Estadão,"https://brasil.estadao.com.br/noticias/geral,serra-incisivo-dilma-vacinada-imp-,629928",1,"['Ultrapassada a fase da moralidade pública, o tucano trouxe à luz a questão da Petrobrás, acusando Dilma e o PT de terem ""privatizado"" o petróleo para empresas nacionais e ""estrangeiras"". Contraditoriamente com sua base social e com a história de seu partido, assumiu um discurso ao feitio do PT, mais realista que o rei, foi mais estatista que Dilma. Soou esquizofrênico.']"
Estadão,"https://brasil.estadao.com.br/noticias/geral,ambos-vao-ao-ataque-mas-empate-persiste-imp-,629929",1,"['Foi Serra quem trouxe o tema das privatizações ao debate e acabou articulando um discurso esquizofrênico, tentando se mostrar mais nacionalista que Dilma. A petista, por sua vez, pareceu mais segura que nos debates anteriores - ainda tropeçou em alguns momentos, mas cometeu gafes menos graves. Para cativar eleitores de Marina Silva, ambos fizeram promessas em defesa do meio ambiente. Ontem, Dilma e Serra elevaram o tom de suas falas, mas mantiveram o placar empatado, o que, nesse momento, tem mais gosto de vitória para a petista que para o tucano.']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,a-magia-perdida-de-obama-imp-,629015",1,"['Portanto, reagem de uma maneira quase paranoica a uma China poderosa ou a um presidente negro. Os americanos sabem que precisam mudar, mas temem a mudança. Atitudes como essas podem ser chamadas de esquizofrênicas. Elas certamente são uma receita para a histeria.']"
Estadão,https://cultura.estadao.com.br/blogs/combate-rock/coletanea-redescobre-o-genio-syd-barrett/,1,"['Ex-modelo fotográfico em Paris, Gilmour largou a carreira para redefinir o som do Pink Floyd com seu estilo elegante e conciso, sendo que deveria apenas servir de apoio à esquizofrenia sonora de Barrett.']"
Estadão,"https://internacional.estadao.com.br/noticias/geral,cisao-ameaca-poder-de-ahmadinejad-imp-,625856",1,"['Esquizofrenia. A disputa entre a ala tradicional e o grupo de Ahmadinejad tem consequências diretas para a política externa iraniana, afirma um especialista ligado a Washington que pediu anonimato.', 'A cisão seria uma das explicações para a aparente ""esquizofrenia"" da política externa de Teerã. Há um ano, Ahmadinejad aceitou em Viena uma proposta dos EUA para trocar urânio por combustível nuclear. Conservadores e o líder supremo criticaram a ""capitulação"", dizendo que Ahmadinejad nem sequer tinha a prerrogativa para assumir um compromisso desse tipo. Ao final, um acordo nos mesmos termos foi assinado com Brasil e Turquia - desta vez em Teerã, envolvendo o Parlamento e o líder supremo.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,cartas-16102010-imp-,625617",1,"['Em sua passagem pelo País, Vargas Llosa classificou a administração de Lula como ""esquizofrênica"". É de admirar que o laureado não tenha sido expulso como ""persona non grata"", visto que em Cuba, Venezuela, Bolívia e Irã, países onde Lula é tido como estadista, essa providência teria sido rápida e automática.', 'Muito apropriada a colocação do escritor Vargas Llosa sobre a ""esquizofrenia"" do governo Lula. Nós por aqui já percebemos isso há tempo. O presidente não mexeu nas reformas iniciadas no governo FHC, pois foi graças a elas que houve crescimento econômico e fortalecimento da classe média. Agora, para o mundo externo, Lula pratica a ideologia velha e ultrapassada que divide o mundo entre esquerda e direita, pobres e ricos, opressores e oprimidos, e coloca-se ao lado dos ""coitadinhos"" Irã, Venezuela e Bolívia. Na verdade, é ""esquizofrenia"" pensada, pois assim Lula satisfaz seus companheiros de partido ""linha dura"". Que é o que sua eventual sucessora fará, continuando assim a nos fazer passar vergonha perante o mundo.', 'O ""cara"" é importante mesmo, até o Prêmio Nobel de Literatura de 2010, o escritor peruano Mario Vargas Llosa, comentou que o ""cara"" tem postura esquizofrênica e que as suas atitudes ""democráticas"" não condizem com a política externa.']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores-imp-,1516234",1,"['Enquanto os vândalos destruíam São Paulo, a PM apenas olhava. Culpa de quem? Precisa perguntar? A imprensa brasileira bateria fortemente na PM se os policiais agissem. Ou não? Na Globonews, a jornalista Leilane Neubach que cobria o início desse movimento, não escondia o encantamento com o que via. Os “manifestantes"" tinham fechado uma via e “batiam bola"" em pleno asfalto. Na pista contrária, queimavam pneus. Deu no que deu. Hoje, pela manhã, a mesma “Globonews” criticava a Polícia Militar por não ter impedido a baderna que se sucedeu. Esquizofrenia ou desonestidade intelectual? A imprensa brasileira precisa decidir de que lado está: da lei ou da baderna “revolucionária"".']"
