Jornal,Link,metaforico,paragrafos_resgatados,paragrafos_tratados_sw
Estadão,https://cultura.estadao.com.br/blogs/luiz-carlos-merten/ave/,1,"['Cá estou. Em Guarulhos. Embarcando para Berlim, via Paris. Vou diretamente, fico alguns dias na França, na volta. Pela manhã, queria ter revisto 12 Anos de Escravidão, mas tinha um exame que demorou muito. Perdi. Vou fazer um post rapidinho, só para dizer que, às vezes, me sinto esquizofrênico, tentando conciliar meu gosto pelo cinema de processo, à Tiradentes, com os blobckbustrer que amo\xa0(e são muitos, mas não todos). Em Tiradentes, vendo aquela gente. críticos e autores, dizer que é impossível conciliar criatividade e mercado, fico me sentindo culpado, porque, na contracorrente deles, acho que é, embora seja\xa0mais difícil do que fazer um filme de patotinha. O que quero dizer é o seguinte. Não li a reportagem de Veja, bastou-me a capa. Presumo que a matéria seja de Isabela Boscov. José Padilha dobrou a máqjuina (de Hollywood) e fez do seu RoboCop um filme brasileiro. Nada me deixa mais feliz. O holandês Paul Verhoeven fez a mesma coisa – usou a máquina de Hollywood para dar vazão a suas fantasias e obsessões no primeiro RoboCop, que é bem bom, mas espero que o de Padilha seja melhor, porque admiro o cara e isso viria de encontro à minha crença mais íntima de que é possível, sim, fazer cinema autoral nas condições mais adversas – e tanto pode ser a falta de dinheiro como o excesso, com muita gente querendo palpitar. Padilha é f… Um guerreiro, mas racional, gélido, dobrando tudo e todos ao seu desejo, à sua determinação de representar o mundo e construir uma crítica. A questão de segurança, essencial nop dois Tropas, está no centro de RoboCop. E eu vou ter de esperar até 23, ou 24, quando estarei de volta, para ver o filme. Nem sempre concordo com Isabela, mas espero que,\xa0nesse caso, estejamos de acordo. Ave, Padilha!']",['guarulhos embarcando berlim via paris vou diretamente fico dias frança volta manhã queria revisto anos escravidão tinha exame demorou perdi vou post rapidinho sinto esquizofrênico tentando conciliar gosto cinema processo tiradentes blobckbustrer amo tiradentes vendo gente críticos autores impossível conciliar criatividade mercado fico sentindo culpado contracorrente deles acho seja difícil filme patotinha seguinte li reportagem capa presumo matéria seja isabela boscov josé padilha dobrou máqjuina hollywood robocop filme brasileiro deixa feliz holandês paul verhoeven mesma usou máquina hollywood vazão fantasias obsessões robocop espero padilha seja melhor admiro cara viria encontro crença íntima cinema autoral condições adversas dinheiro excesso muita gente querendo palpitar padilha f guerreiro racional gélido dobrando desejo determinação representar mundo construir crítica segurança essencial nop tropas centro robocop vou esperar estarei volta filme concordo isabela espero caso estejamos acordo ave padilha']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores-imp-,1120222",1,"['O fato de o prefeito de São Paulo, Fernando Haddad (PT), dizer que vai congelar R$ 10 bilhões do orçamento de 2014 é coerente com a sua forma esdrúxula de administrar. Porque o prefeito já congelou num nível dos mais altos da nossa história o congestionamento de veículos da capital. Tudo graças aos esquizofrênicos corredores de ônibus que criou, que mais deveriam se chamar ""corredores infernizadores de trânsito"". Mal foi eleito, avisou no início de 2013 que iria arquivar, ou melhor, congelar, como ocorreu, suas principais promessas de campanha. Não satisfeito, e para sacanear seu antecessor, Gilberto Kassab, e sem maiores explicações, suspendeu o programa que foi criado para combater a poluição veicular, a inspeção, que funcionava tão bem quanto o eficiente Poupatempo, criado pelos tucanos. E também a lei que determinava a régia manutenção das calçadas pelos munícipes. E, por incrível que possa parecer, após congelar os preços do transporte urbano em 2013, fez de tudo para congelar o bolso do contribuinte, ao tentar aumentar o IPTU de forma cavalar. O que, graças ao ministro Joaquim Barbosa (sempre ele), lhe foi negado pelo Supremo Tribunal Federal (STF), e congelado está numa das gavetas da sua prefeitura. E se o prefeito petista continuar a enfiar os pés pelas mãos, como faz infelizmente na administração da capital, também as pesquisas de opinião vão ficar congeladas em baixa aprovação até o fim de seu estabanado mandato.']",['fato prefeito paulo fernando haddad pt congelar bilhões orçamento coerente esdrúxula administrar prefeito congelou altos história congestionamento veículos capital graças esquizofrênicos corredores ônibus criou deveriam chamar corredores infernizadores trânsito eleito avisou início iria arquivar melhor congelar ocorreu principais promessas campanha satisfeito sacanear antecessor gilberto kassab maiores explicações suspendeu programa criado combater poluição veicular inspeção funcionava eficiente poupatempo criado tucanos lei determinava régia manutenção calçadas munícipes incrível possa parecer congelar preços transporte urbano congelar bolso contribuinte aumentar iptu cavalar graças ministro joaquim barbosa negado supremo tribunal federal stf congelado gavetas prefeitura prefeito petista continuar enfiar pés mãos infelizmente administração capital pesquisas opinião ficar congeladas baixa aprovação estabanado mandato']
Estadão,https://esportes.estadao.com.br/blogs/500copa/falta-discutir-principios-e-enfrentar-o-tea-party/,1,"['No ano em que o Bom Senso FC trouxe alguma luz para uma discussão que nunca teve profundidade por aqui – a preocupação real do jogador profissional com ele mesmo -, ficou a impressão de que em alguns temas os próprios jogadores não sabem como ir adiante. Por exemplo: o jogo de valores e princípios nesse mundo competitivo da bola. Não vi ninguém se manifestar sobre essa questão, que quase sempre descamba para delírios religiosos, ou sobre estrutura familiar ou ainda em um moralismo disciplinador que beira a esquizofrenia. Você acha que é pedir demais para um jogador de futebol que se preocupe também com sua ética pessoal, sua forma de ser? Corremos o risco de cair de novo numa pregação moral estúpida?']",['ano senso fc trouxe alguma luz discussão profundidade preocupação real jogador profissional ficou impressão temas próprios jogadores sabem adiante jogo valores princípios mundo competitivo bola vi ninguém manifestar quase descamba delírios religiosos estrutura familiar moralismo disciplinador beira esquizofrenia acha pedir jogador futebol preocupe ética pessoal corremos risco cair pregação moral estúpida']
Estadão,"https://cultura.estadao.com.br/noticias/geral,versos-divinos-imp-,1105461",1,"['Certamente escreveria outro tipo de poesia, mas não deixaria de escrevê-la. No texto de um poeta ateu, o substrato de sua poesia é o mesmo no de um poeta crente. Porque o fenômeno poético é religioso em sua natureza. A poesia, independentemente da crença ou não crença do poeta, nos liga a um centro de significação e sentido, assim como o faz a fé religiosa. Por isso é que a poesia é tão consoladora, dá tanta alegria. Minha formação é religiosa, confesso o que creio e é impossível que nossas profundas convicções desapareçam quando escrevemos. Seria esquizofrênico. Mística e poesia são braços do mesmo rio. Deus me deu o segundo, mas a fonte é a mesma, o Espírito Divino. A despeito de si mesmo, o poeta ateu entrega o ouro em sua poesia. É simples, rigorosamente ninguém é o criador da Beleza (poesia). Ela vem, eu diria como Guimarães Rosa, da terceira margem da alma. O poeta é só o ""cavalo do Santo"", queira ou não. Às vezes, somos tentados a desistir quando descobrimos que ela, a poesia, é muito melhor que seu autor. É a tentação do orgulho. Que Deus nos livre dela.']",['escreveria outro poesia deixaria texto poeta ateu substrato poesia poeta crente fenômeno poético religioso natureza poesia independentemente crença crença poeta liga centro significação sentido fé religiosa poesia consoladora alegria formação religiosa confesso creio impossível profundas convicções desapareçam escrevemos esquizofrênico mística poesia braços rio deus deu fonte mesma espírito divino despeito si poeta ateu entrega ouro poesia simples rigorosamente ninguém criador beleza poesia diria guimarães rosa margem alma poeta cavalo santo queira tentados desistir descobrimos poesia melhor autor tentação orgulho deus livre dela']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores-imp-,1103938",1,"['CORRUPÇÃO NÃO TEM ESCALA A. P. Quartim de Moraes só pode esta sofrendo de “esquizofrenia intelectual”. Como pode o sujeito escrever: “Genoino, que é honesto, mas não é burro nem cego, assinou papéis..”. Ora, se Genoino sabia o que assinava, e o que assinava era ilegal, como poder esse sujeito ser honesto? Tenho a impressão de que o jornalista quer amenizar o que o político preso fizera. Não faz diferente do que o PT quer fazer. Esse mesmo jogo de palavras vem sendo usado pela esquerda há muito tempo. Não só pela esquerda, ressalta-se, mas também por regimes totalitários os quais não se sabe se foram de esquerda nem de direita, tais como o de Stalin ou Hitler. É notório que esse jornalista age, dessa forma, com as maiores e piores intenções possíveis. Corrupção é igual pecado: não existe maior ou menor, é tudo a mesma coisa. Werly da G. dos Santos']",['corrupção escala quartim moraes sofrendo esquizofrenia intelectual sujeito escrever genoino honesto burro cego assinou papéis genoino sabia assinava assinava ilegal sujeito honesto impressão jornalista amenizar político preso fizera diferente pt jogo palavras sendo usado esquerda há esquerda regimes totalitários esquerda stalin hitler notório jornalista age maiores piores intenções possíveis corrupção igual pecado existe mesma werly santos']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,se-a-palavra-condena-a-imagem-consagra-imp-,1096537",1,"['É por aí também que ele mergulha na sua esquizofrenia. Sim, o pêndulo entre imagem e palavra tende para o bem, mas, ao mesmo tempo, abre contradições que, para boa parte dos profissionais da imprensa, são simplesmente insolúveis. Um eloquente exemplo dessa esquizofrenia nós tivemos agora, de poucos meses para cá. De um lado, todos os editoriais de todos os veículos de comunicação do País registraram críticas mais ou menos agudas à agressividade violenta dos black blocs. Na outra ponta, as fotografias e as imagens de TV endeusavam a persona do black bloc, com suas máscaras de lã, suas botinas de pedra e suas garrafas flamejantes. Graças ao tratamento fotográfico que recebeu, essa persona foi investida de uma aura artificial de romantismo incendiário, de paixão, de coragem adolescente. Enquanto as palavras tentavam ser severas com os tais ""vândalos"" (entre aspas, pois a polícia também enveredou pelo vandalismo e, apesar disso, nunca mereceu esse adjetivo das coberturas dominantes), as fotografias produziam deles uma iconografia heroica e fetichista.', 'As cenas que os editorialistas mais recriminam são justamente aquelas que os editores de fotografia mais adoram. Com isso se vai instalando dentro das redações a mesma clivagem que sempre caracterizou o comportamento dos telespectadores. Do alto de seu moralismo declarado, os telespectadores vituperam contra as programações mais apelativas. Depois, no esconderijo de seu quarto, entre quatro paredes, entregam-se à contemplação das baixarias que dizem repelir. Os programas que mais provocam protestos são normalmente os que mais atraem audiência. Não se trata de hipocrisia: a massa de telespectadores é esquizofrênica, como sempre se soube. O dado intrigante é que as redações também estejam ficando assim.']","['mergulha esquizofrenia pêndulo imagem palavra tende abre contradições profissionais imprensa simplesmente insolúveis eloquente esquizofrenia poucos editoriais veículos comunicação país registraram críticas agudas agressividade violenta black blocs ponta fotografias imagens tv endeusavam persona black bloc máscaras lã botinas pedra garrafas flamejantes graças tratamento fotográfico recebeu persona investida aura artificial romantismo incendiário paixão coragem adolescente palavras tentavam severas vândalos aspas polícia enveredou vandalismo apesar mereceu adjetivo coberturas dominantes fotografias produziam deles iconografia heroica fetichista', 'cenas editorialistas recriminam justamente editores fotografia adoram instalando redações mesma clivagem caracterizou comportamento telespectadores alto moralismo declarado telespectadores vituperam programações apelativas esconderijo paredes contemplação baixarias repelir programas provocam protestos normalmente atraem audiência trata hipocrisia massa telespectadores esquizofrênica soube dado intrigante redações estejam ficando']"
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores-imp-,1087711",1,"['Os parlamentares republicanos dos EUA se dariam muito se fizessem parte do nosso esquizofrênico e incompetente Congresso. São oportunistas, sem projeto para o país e blefam e encurralam o governo como o de Barack Obama, irresponsavelmente sem se preocupar se a sociedade está sendo prejudicada. E depois de muito terrorismo político que os republicanos têm praticado, acabam de aprovar o que todos já esperavam, um teto maior para dívida pública americana, mesmo que de forma provisória. Mas que soa como um alívio para a economia mundial essa decisão propositadamente deixada para as derradeiras horas de um possível calote do governo Obama, fica a lição de como os políticos insensatos, como esses republicanos, estão se espalhando pelo mundo afora, desprezando, como os nossos também, os votos e a confiança depositados pelos eleitores nas urnas. É a cristalina falência da classe política universal, que há muito não consegue, pelas razões expostas, sequer revelar líderes, como outrora.']",['parlamentares republicanos eua dariam fizessem esquizofrênico incompetente congresso oportunistas projeto país blefam encurralam governo barack obama irresponsavelmente preocupar sociedade sendo prejudicada terrorismo político republicanos praticado acabam aprovar esperavam teto dívida pública americana provisória soa alívio economia mundial decisão propositadamente deixada derradeiras horas calote governo obama fica lição políticos insensatos republicanos espalhando mundo afora desprezando votos confiança depositados eleitores urnas cristalina falência classe política universal há consegue razões expostas sequer revelar líderes outrora']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores-imp-,1085187",1,"['Observando assim por cima o cenário político brasileiro e as perspectivas eleitorais para 2014, vê-se, de forma clara, a ausência de uma candidatura que se assuma à direita do espectro ideológico. Ninguém, aqui, se diz conservador ou ""de direita"", o que é singular, dado que o Brasil é um país conservador, cristão, de maioria católica em que a liberdade, a democracia, a propriedade privada e os direitos humanos são amplamente valorizados, mas relativizados na ótica socialista. Como explicar nossa inclinação à esquerda? Nações que experimentaram o socialismo – lembrando que o PT e o PSB são partidos socialistas que flertam com o marxismo-leninismo – sofreram com a perseguição religiosa, política, racial, etc. Suas sociedades perderam todas as suas liberdades e foram expropriadas de seus bens e direitos mínimos pelos socialistas. Também tiveram seus ""direitos humanos"" menosprezados num ambiente político que perseguia dissidentes e desqualificava a democracia o pluralismo e a alternância no poder. Derrubado o Muro de Berlim, vários desses países chegaram ao cúmulo de pôr na ilegalidade a simples exibição de símbolos socialistas, tal foi o repúdio desses povos àquilo que experimentaram ""na pele"". O Brasil, ao que tudo indica, e indo na contramão (para variar), segue rumo a esse despenhadeiro. Se as urnas de 2014 apontarem Dilma (PT) e Eduardo Campos (PSB) para o 2.º turno, teremos uma disputa presidencial entre dois partidos socialistas numa sociedade que, supostamente, repudia o ideário marxista. Viramos, afinal, um país esquizofrênico?']",['observando cenário político brasileiro perspectivas eleitorais clara ausência candidatura assuma espectro ideológico ninguém conservador singular dado brasil país conservador cristão católica liberdade democracia propriedade privada direitos humanos amplamente valorizados relativizados ótica socialista explicar inclinação esquerda nações experimentaram socialismo lembrando pt psb partidos socialistas flertam sofreram perseguição religiosa política racial sociedades perderam liberdades expropriadas bens direitos mínimos socialistas direitos humanos menosprezados ambiente político perseguia dissidentes desqualificava democracia pluralismo alternância derrubado muro berlim desses países chegaram cúmulo pôr ilegalidade simples exibição símbolos socialistas repúdio desses povos àquilo experimentaram pele brasil indica indo contramão variar segue rumo despenhadeiro urnas apontarem dilma pt eduardo campos psb turno teremos disputa presidencial partidos socialistas sociedade supostamente repudia ideário marxista viramos afinal país esquizofrênico']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,um-papa-provocador-imp-,1080269",1,"['O papa Francisco é um comunicador de primeira. Simples. Direto. Desimpedido. Seu estilo é surpreendentemente solto e provocador. Seu discurso, coloquial e sincero. É um papa falante, alegre, com jeitão laico. Um papa diferente. Mas é o papa. E tem plena consciência do seu ministério e de sua autoridade. Não pode ser interpretado pela metade. Ele demanda contexto. Francisco dá boas manchetes. Mas é preciso ir ao cerne do seu pensamento. Caso contrário, cria-se a síndrome da esquizofrenia informativa: um papa fala na manchete, mas outro discursa no conjunto da matéria.']",['papa francisco comunicador simples direto desimpedido estilo surpreendentemente solto provocador discurso coloquial sincero papa falante alegre jeitão laico papa diferente papa plena consciência ministério autoridade interpretado metade demanda contexto francisco boas manchetes preciso cerne pensamento caso contrário síndrome esquizofrenia informativa papa fala manchete outro discursa conjunto matéria']
Estadão,https://politica.estadao.com.br/blogs/humberto-dantas/moscou-em-verde-e-amarelo/,1,"['Ao menos após a promulgação da Constituição de 1988 eles estiveram longe. Geraldo Melo governou pelo PMDB entre 1989 e 1992. Aí a cidade escolheu Humberto Barradas pelo PTR. Em 1996 foi Newton Carneiro do PPB – hoje PP, que um dia se chamou Arena. Em 2000, a vitória ficou com Fernando Rodovalho do PSC. Em 2004, mais Newton Carneiro, pelo PSDC. E em 2008, o tucano Elias Gomes da Silva venceu as eleições e se reelegeu em 2012. Nesse segundo caso uma novidade: o PC do B estava na coligação. Seria a volta do comunismo? Pouco provável. Desses políticos recentes de Moscouzinho, o pluripartidário Barradas foi quem mais se aproximou da esquerda, a despeito da esquizofrenia ideológica de suas filiações. Ligado ao PSB em 2002, legenda “socialista” de Arraes, renunciou à candidatura a governador depois de se opor à campanha de Anthony Garotinho para a presidência. Betinho, como é chamado, deixou o posto para: Dilton Conti. E a história conta que o postulante do PSB fez seu primeiro comício em 01 de agosto em Água Preta, cidade que homenageia o Rio Una, do tupi preto, ou nesse caso, turvo e pouco transparente, a exemplo de nosso perfil ideológico no Brasil. Fosse vermelho seria pytanga, mas isso é outra história.']",['promulgação constituição geraldo melo governou pmdb cidade escolheu humberto barradas ptr newton carneiro ppb hoje pp dia chamou arena vitória ficou fernando rodovalho psc newton carneiro psdc tucano elias gomes silva venceu eleições reelegeu caso novidade pc b coligação volta comunismo provável desses políticos recentes moscouzinho pluripartidário barradas aproximou esquerda despeito esquizofrenia ideológica filiações psb legenda socialista arraes renunciou candidatura governador opor campanha anthony garotinho presidência betinho chamado deixou posto dilton conti história conta postulante psb comício agosto água preta cidade homenageia rio una tupi preto caso turvo transparente perfil ideológico brasil fosse vermelho pytanga história']
Estadão,https://cultura.estadao.com.br/blogs/radar-cultural/alicia-keys-deu-uma-aula-de-refinamento/,1,"['Elegante, cool, usando um modelito Cotton Club (bustiê azul sem nada nas costas, gargantilha, cabelo chanelzinho), Alicia Keys deu uma aula de refinamento para gritalistas de R&B de todo o espectro pop (como a novata Jessie J., que cantou antes dela). Não precisa de derramamento dramático, não precisa de covers esquizofrênicas; precisa de técnica, envolvimento, parecia dizer a já veterana Alicia, em ação desde 1985.']",['elegante cool usando modelito cotton club bustiê azul costas gargantilha cabelo chanelzinho alicia keys deu aula refinamento gritalistas espectro pop novata jessie cantou dela precisa derramamento dramático precisa covers esquizofrênicas precisa técnica envolvimento parecia veterana alicia ação']
Estadão,https://cultura.estadao.com.br/blogs/adriana-plut/festival-de-curtas-de-sao-paulo-reune-71-documentarios/,1,"['Uma exploração do sentimento de desconforto. A partir de lembranças e entrevistas, o filme foca a autoimagem de mulheres africanas e a busca quase esquizofrênica pela beleza imposta pela mídia.\xa0 Dir. Ng’endo Mukii']",['exploração sentimento desconforto lembranças entrevistas filme foca autoimagem mulheres africanas busca quase esquizofrênica beleza imposta mídia dir mukii']
Estadão,https://cultura.estadao.com.br/blogs/combate-rock/a-busca-cinica-do-velho-otimismo-pelo-franz-ferdinand/,1,"['cuida de espantar qualquer confusão com fé extremada. A música é marcada por uma batida mais esquizofrênica, com rasgos de guitarra e distorção de algo que parece um theremin.']",['cuida espantar confusão fé extremada música marcada batida esquizofrênica rasgos guitarra distorção theremin']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores-imp-,1065843",1,"['Em São Paulo, o prefeito Fernando Haddad enfraquece a Operação Delegada, criada pelo ex-prefeito Gilberto Kassab (PSD) e cuja principal atividade é a de fiscalizar o comércio de rua. Considerando os movimentos, principalmente nas Ruas 25 de Março, José Paulino e Santa Ifigênia, a redução é de 3.439 policiais militares para 1.853, praticamente a metade do efetivo. É evidente que o prefeito Haddad, fiel escudeiro da dupla dinâmica Lula/Dilma, está sendo obediente aos planos de seu partido na desesperada operação ""Delenda São Paulo"", cuja conquista passou a ser fundamental para a consolidação do poder definitivo sobre a joia da coroa. O que está ocorrendo no Brasil do PT é que a esquizofrenia do poder ""ad aeternum"" está levando o País a uma desconstrução tanto econômica quanto social. Há um ditado que diz ""quando a cabeça não regula, o corpo padece"". O governo é a cabeça e o corpo somos nós, cidadãos, que arduamente trabalhamos para abarrotar os cofres do governo cujos pseudogovernantes estão a brincar de gestores. O Partido dos Trabalhadores, por acontecimentos passados, sente alergia à farda, haja visto o tratamento que o governo aplica às Forças Armadas. Mas, ""apesar de você, amanhã há de ser outro dia"" (Chico Buarque).']",['paulo prefeito fernando haddad enfraquece operação delegada criada gilberto kassab psd principal atividade fiscalizar comércio rua considerando movimentos principalmente ruas março josé paulino santa ifigênia redução policiais militares praticamente metade efetivo evidente prefeito haddad fiel escudeiro dupla dinâmica lula dilma sendo obediente planos partido desesperada operação delenda paulo conquista passou fundamental consolidação definitivo joia coroa ocorrendo brasil pt esquizofrenia ad aeternum levando país desconstrução econômica social há ditado cabeça regula corpo padece governo cabeça corpo cidadãos arduamente trabalhamos abarrotar cofres governo cujos pseudogovernantes brincar gestores partido trabalhadores acontecimentos passados sente alergia farda haja visto tratamento governo aplica forças armadas apesar amanhã há outro dia chico buarque']
Estadão,"https://cultura.estadao.com.br/noticias/musica,novo-cd-de-franz-ferdinand-tem-de-beatles-a-reggae,1065593",1,"['Em seguida, Evil Eye cuida de espantar qualquer confusão com fé extremada. A música é marcada por uma batida mais esquizofrênica, com rasgos de guitarra e distorção de algo que parece um theremin.']",['seguida evil eye cuida espantar confusão fé extremada música marcada batida esquizofrênica rasgos guitarra distorção theremin']
Estadão,"https://opiniao.estadao.com.br/noticias/geral,forum-dos-leitores-imp-,1063402",1,"['Está equivocado o ex-presidente FHC ao achar que bradando que o “PSDB não é farinha do mesmo saco” descolará o partido das acusações de favorecimento a cartéis para as obras do Metrô e CPTM.\xa0 Esse é um caso em que não vale apenas a retórica, e a atitude tem se mostrado insuficiente para afastar suspeitas. Não é demais lembrar que o PSDB estava à frente do governo de São Paulo durante os dois governos de FHC e que naquela época já ensaiava de maneira mais virtual do que na forma das manifestações que eclodiram em junho, um movimento pela melhoria da mobilidade urbana, que já era caótica. Em resposta, o então governador Serra, aliado do ex-prefeito Kassab, ofereceu como resposta a duplicação da marginal do Tietê, ou seja, mais privilégio ao transporte individual, o que tem se mostrado um severo equívoco. De lá para cá, a eleição do Lula, então revestido de uma aura de preconceito por sua origem proletária, mostrou o esgotamento da paciência com a repetição do mesmo modelo de sempre. Defeitos do sistema político à parte, Lula mostrou que é possível distribuir renda e ainda ofereceu o crescimento da economia e do orgulho brasileiro na mídia internacional. Hoje, se o PT é criticado, é muito mais pelo custo democrático de conviver com “partidos” arcaicos voltados para o próprio umbigo, sem representatividade real, a ser testada não só no processo eleitoral muitas vezes baseado na barganha rasteira, mas em um cotidiano esforço de aperfeiçoamento das instituições democráticas, um problema concreto que infelizmente não foi solucionado com a aprovação de uma necessária reforma política e algo no que aos poucos transforma o próprio PT, na medida em que se entranha no poder e se afeiçoa a ele, esquecendo-se dos ideais do passado. O lado ruim desse processo é que a maioria dos partidos, principalmente o PT, PSDB e PMDB, afastaram-se do eleitorado e cada vez mais são legendas de caciques, sem militância, a ponto de as manifestações de junho, expressão maior da insatisfação diante desse sentimento de que o que é público já não cumpre o papel de oferecer soluções para as necessidades da população, não reconhecerem a sua representatividade nos partidos políticos, os quais foram escorraçados, até mesmo os nanicos esquizofrênicos PSTU e PCO, defensores de regimes socialistas estrangeiros que até hoje não vislumbram um modelo de fato brasileiro. Quanto ao PSDB, com lideranças no mínimo sexagenárias, além de ter em seu legado paulista várias decisões incorretas na área da mobilidade urbana, quando priorizou o transporte individual ao invés de acelerar as obras do metrô, cada vez mais se aproxima do que existe de mais retrógrado e que era válido no tempo em que o PT não estava no poder. O PT arvora-se defensor do discurso progressista, mas o automatismo resultante do longo tempo de permanência no poder corrói a essência primordial que originou o Partido dos Trabalhadores. O PMDB só deseja as benesses do poder, seja lá como for. Para que não sejam “farinha do mesmo saco”, as duas forças políticas brasileiras majoritárias, PT e PSDB, precisam se dar conta da queda do Muro de Berlim, da necessidade de se debruçar e solucionar os problemas reais do Brasil, afastando o perigo do fisiologismo que consome e desorganiza recursos escassos indispensáveis para darmos os próximos passos para a construção de um país menos desigual, pondo fim às picuinhas que distraem ambos desse propósito. Para isso é indispensável que esses partidos se renovem, tanto no elemento humano quanto ideológico. Seria desejável também oferecer um rumo para os jovens que estão nas ruas protestando com razão, mas sem uma direção a ser tomada, permitindo que se tornem políticos diferentes dos atuais, mais idealistas, assertivos, íntegros e comprometidos com a sociedade brasileira.']",['equivocado fhc achar bradando psdb farinha saco descolará partido acusações favorecimento cartéis obras metrô cptm caso vale retórica atitude mostrado insuficiente afastar suspeitas lembrar psdb frente governo paulo durante governos fhc época ensaiava maneira virtual manifestações eclodiram junho movimento melhoria mobilidade urbana caótica resposta governador serra aliado kassab ofereceu resposta duplicação marginal tietê seja privilégio transporte individual mostrado severo equívoco eleição lula revestido aura preconceito origem proletária mostrou esgotamento paciência repetição modelo defeitos político lula mostrou distribuir renda ofereceu crescimento economia orgulho brasileiro mídia internacional hoje pt criticado custo democrático conviver partidos arcaicos voltados umbigo representatividade real testada processo eleitoral muitas baseado barganha rasteira cotidiano esforço aperfeiçoamento instituições democráticas problema concreto infelizmente solucionado aprovação necessária reforma política poucos transforma pt medida entranha afeiçoa ideais passado ruim processo partidos principalmente pt psdb pmdb eleitorado legendas caciques militância manifestações junho expressão insatisfação sentimento público cumpre papel oferecer soluções necessidades população reconhecerem representatividade partidos políticos escorraçados nanicos esquizofrênicos pstu pco defensores regimes socialistas estrangeiros hoje vislumbram modelo fato brasileiro psdb lideranças mínimo sexagenárias legado paulista várias decisões incorretas mobilidade urbana priorizou transporte individual invés acelerar obras metrô aproxima existe retrógrado válido pt pt defensor discurso progressista automatismo resultante longo permanência corrói essência primordial originou partido trabalhadores pmdb deseja benesses seja sejam farinha saco forças políticas brasileiras majoritárias pt psdb precisam conta queda muro berlim necessidade debruçar solucionar problemas reais brasil afastando perigo fisiologismo consome desorganiza recursos escassos indispensáveis darmos próximos passos construção país desigual pondo picuinhas distraem propósito indispensável partidos renovem elemento humano ideológico desejável oferecer rumo jovens ruas protestando razão direção tomada permitindo tornem políticos diferentes atuais idealistas assertivos íntegros comprometidos sociedade brasileira']
Estadão,https://cultura.estadao.com.br/blogs/direto-da-fonte/o-papa-francisco-deixou-grande-licao-aos-politicos-baixem-o-vidro/,1,"['Implica uma nova linguagem, que não tem forma e objetivos definidos, mas está posto um princípio de ruptura cultural. É preciso que o Estado e a sociedade não entrem naquele movimento de um ficar jogando a culpa para o outro. A democracia é um paraíso? Longe disso, mas não conheço nada melhor. Não há, dentro do processo democrático, como se pensar em organização da sociedade sem partidos políticos, sem democracia representativa. É óbvio que precisamos avançar para que as relações sejam cada vez mais participativas e colaborativas. Hoje, temos uma coisa esquizofrênica: um presidencialismo que não age porque o Congresso trava; e um Congresso que não trabalha porque o governo mete medidas provisórias. Não precisamos de um freio de arrumação. Precisamos, sim, trocar os pneus com o carro em movimento.']",['implica linguagem objetivos definidos posto princípio ruptura cultural preciso sociedade entrem movimento ficar jogando culpa outro democracia paraíso conheço melhor há processo democrático pensar organização sociedade partidos políticos democracia representativa óbvio precisamos avançar relações sejam participativas colaborativas hoje esquizofrênica presidencialismo age congresso trava congresso trabalha governo mete medidas provisórias precisamos freio arrumação precisamos trocar pneus carro movimento']
Estadão,https://politica.estadao.com.br/blogs/joao-bosco/campanha-em-plena-crise/,1,"['A entrega, com alarde,\xa0 e em mãos, de R$ 8 bilhões ao prefeito Fernando Haddad,\xa0 acompanhado da crítica ao sistema de transportes do governo de Geraldo Alckmin, é, sem dúvida, um escancarado ato eleitoral da presidente Dilma Rousseff.\xa0 Ao lado da abulia que tomou conta do governo, indica prioridade para 2014 e negligência administrativa no presente, uma esquizofrenia que reforça a percepção de uma gestão sem rumo.']",['entrega alarde mãos bilhões prefeito fernando haddad acompanhado crítica transportes governo geraldo alckmin dúvida escancarado ato eleitoral presidente dilma rousseff abulia tomou conta governo indica prioridade negligência administrativa presente esquizofrenia reforça percepção gestão rumo']
Estadão,https://cultura.estadao.com.br/blogs/combate-rock/frank-zappa-a-inteligencia-e-o-incomodo-que-sumiram-ha-20-anos/,1,"['Frank Zappa nunca gostou de dar entrevistas. Sempre que podia zoava com a cara de repórteres que insistiam em tentar decifrar aquele roqueiro que compunha peças eruditas e que gravava álbuns anárquicos, esquizofrênicos e geniais. “Muita gente o considera gênio. O que você acha disso? Acha que é gênio?”, perguntou-lhe certa vez um jornalista inglês em 1977. “Sou Frank Zappa. E isso já é muita coisa”, ironizou o guitarrista.']",['frank zappa gostou entrevistas zoava cara repórteres insistiam decifrar roqueiro compunha peças eruditas gravava álbuns anárquicos esquizofrênicos geniais muita gente considera gênio acha acha gênio certa jornalista inglês frank zappa muita ironizou guitarrista']
