jornal,coluna,data,titulo,link,metaforico,paragrafos_resgatados,paragrafos_tratados_sw
Folha de S. Paulo,Ilustrada,2008-06-10,"""É preciso entender o público antes de abater o artista""",https://www1.folha.uol.com.br/fsp/ilustrad/fq0610200820.htm,1,"['""Esquizofrenia na educação e cultura"", sobre a eliminação das disciplinas de humanidades -do sentir e pensar- do currículo escolar. Estudantes e profissionais liberais, reputados na profissão, não lêem romances, assistem a filmes, espetáculos, shows.']",['esquizofrenia educação cultura eliminação disciplinas humanidades sentir currículo escolar estudantes profissionais liberais reputados profissão lêem romances assistem filmes espetáculos shows']
Folha de S. Paulo,+mais!,2008-12-10,Conceito e ruptura,https://www1.folha.uol.com.br/fsp/mais/fs1210200811.htm,1,"['Na verdade, a partir de uma matriz que articula psicanálise lacaniana e tradição dialética (Hegel, Adorno), procurei estabelecer linhas de ruptura entre uma teoria da racionalidade cínica, que poderíamos derivar de tal matriz, e algumas tendências hegemônicas de reflexão sobre processos de racionalização nas sociedades contemporâneas. Assim, se ele se pergunta sobre ""o que Foucault e Deleuze estão fazendo num texto que retrocede a uma filosofia da consciência hegeliana (sic), aliada a uma teoria psicanalítica lacaniana"", a resposta é simples: eles estão, em larga medida, sendo criticados em pontos regionais e precisos. O primeiro, devido a aspectos de sua crítica à dita ""hipótese repressiva"". O segundo, devido a certas conseqüências de sua articulação entre capitalismo e esquizofrenia, assim como de sua teoria da sexualidade derivada do masoquismo. Se afirmei, por exemplo, que certos pontos da teoria hegeliana da modernidade reaparecem, com sinais invertidos, como teoria do capitalismo avançado no pós-estruturalismo de Deleuze/Guattari e Lyotard, trata-se simplesmente de uma estratégia de crítica a tal inversão. Diga-se de passagem, é no mínimo peculiar que o resenhista chame ""pós-estruturalismo"" de ""rótulo impreciso"", enquanto ele mesmo se auto-define como especialista em... ""pós-estruturalismo francês"". No mesmo ímpeto, me pede uma definição clara de ideologia quando há todo um capítulo dedicado exatamente à exposição da especificidade do conceito adorniano de ideologia e à necessidade de recuperá-lo.']",['verdade matriz articula psicanálise lacaniana tradição dialética hegel adorno procurei estabelecer linhas ruptura teoria racionalidade cínica poderíamos derivar matriz tendências hegemônicas reflexão processos racionalização sociedades contemporâneas pergunta foucault deleuze fazendo texto retrocede filosofia consciência hegeliana sic aliada teoria psicanalítica lacaniana resposta simples larga medida sendo criticados regionais precisos devido aspectos crítica dita hipótese repressiva devido certas conseqüências articulação capitalismo esquizofrenia teoria sexualidade derivada masoquismo afirmei certos teoria hegeliana modernidade reaparecem sinais invertidos teoria capitalismo avançado deleuze guattari lyotard simplesmente estratégia crítica inversão passagem mínimo peculiar resenhista chame rótulo impreciso especialista francês ímpeto pede definição clara ideologia há capítulo dedicado exatamente exposição especificidade conceito adorniano ideologia necessidade']
Folha de S. Paulo,Mercado,2008-10-23,"Aumentar juros agora é esquizofrenia, diz CNI",https://www1.folha.uol.com.br/mercado/2008/10/459380-aumentar-juros-agora-e-esquizofrenia-diz-cni.shtml,1,"['Aumentar juros agora é esquizofrenia, diz CNI - 23/10/2008 - Mercado - Folha de S.Paulo', '""Você já esta com todo o problema de liquidez, aumentar taxa de juros me parece esquizofrênico. Toda a preocupação com redução de compulsório, compra de carteiras de crédito, aumentar os juros não faz sentido"", disse Branco.']","['aumentar juros esquizofrenia cni mercado folha', 'problema liquidez aumentar taxa juros esquizofrênico preocupação redução compulsório compra carteiras crédito aumentar juros sentido disse branco']"
Folha de S. Paulo,Opinião,2008-04-11,Técnicas alimentares: saúde ou doença?,https://www1.folha.uol.com.br/fsp/opiniao/fz0411200809.htm,1,"['Será que podemos voltar a sonhar com uma agricultura orgânica que gere mais saúde que doenças, produzindo comida natural de boa qualidade, verduras e legumes sem agrotóxicos e não envenene terras cultiváveis e rios? Ou estaremos inevitavelmente condenados à esquizofrenia de uma civilização que alerta cada vez mais sobre o risco dos alimentos contaminados, mas obriga quem quiser ser saudável a procurar produtos orgânicos por mais que o dobro do preço?']",['será podemos voltar sonhar agricultura orgânica gere saúde doenças produzindo comida natural qualidade verduras legumes agrotóxicos envenene terras cultiváveis rios estaremos inevitavelmente condenados esquizofrenia civilização alerta risco alimentos contaminados obriga quiser saudável procurar produtos orgânicos dobro preço']
Folha de S. Paulo,Brasil,2008-02-12,"Partidarização de servidores públicos é nociva, diz Mendes",https://www1.folha.uol.com.br/fsp/brasil/fc0212200802.htm,1,"['Mendes criticou ainda a situação das penitenciárias do país.""Temos situações de uma certa esquizofrenia institucional. No Maranhão, temos um presídio em estado caótico. Há recursos para construção de um novo presídio. Porém, em razão de desinteligências internas, a construção está suspensa"", afirmou o ministro.']",['mendes criticou situação penitenciárias país situações certa esquizofrenia institucional maranhão presídio caótico há recursos construção presídio razão desinteligências internas construção suspensa afirmou ministro']
Folha de S. Paulo,Mercado,2008-12-12,Ação pode ajudar mais na política do que na economia,https://www1.folha.uol.com.br/fsp/dinheiro/fi1212200803.htm,1,"['A cada iniciativa semanal com objetivo declarado de estimular a economia, fica mais aparente uma espécie de esquizofrenia da agenda de reação à crise internacional: as grandes variáveis capazes de influenciar decisivamente a atividade econômica, os juros e as metas de aperto fiscal, permanecem inalteradas -apenas pararam de subir.']",['iniciativa semanal objetivo declarado estimular economia fica aparente espécie esquizofrenia agenda reação crise internacional variáveis capazes influenciar decisivamente atividade econômica juros metas aperto fiscal permanecem inalteradas pararam subir']
Folha de S. Paulo,Painel do leitor,2008-12-21,PAINEL DO LEITOR,https://www1.folha.uol.com.br/fsp/opiniao/fz2112200810.htm,1,"['""Fico abismado com a esquizofrenia na política brasileira. A oposição sempre dispara quando são anunciadas contratações na esfera pública, alegando que é imprescindível reduzir ""a máquina pública"" para não onerar o contribuinte.']",['fico abismado esquizofrenia política brasileira oposição dispara anunciadas contratações esfera pública alegando imprescindível reduzir máquina pública onerar contribuinte']
Folha de S. Paulo,Brasil,2009-01-25,"BARACK LÁ, BUSH CÁ",https://www1.folha.uol.com.br/fsp/brasil/fc2501200913.htm,1,['É um novo tipo de esquizofrenia política. O sujeito é Obama nos Estados Unidos e George Bush no Brasil.'],['esquizofrenia política sujeito obama estados unidos george bush brasil']
Folha de S. Paulo,Veículos,2009-03-15,É brincadeira,https://www1.folha.uol.com.br/fsp/veiculos/cv1503200901.htm,1,"['O remédio? Pergunte ao seu médico sobre o ""tarja preta"" Ziprasidona. Talvez ele cure essa esquizofrenia intermitente do E. Ou, com sorte, descubra como desligar toda a parafernália.']",['remédio pergunte médico tarja preta ziprasidona cure esquizofrenia intermitente sorte descubra desligar parafernália']
Folha de S. Paulo,Acontece,2009-03-21,Laura Finocchiaro mostra suas várias facetas em shows,https://www1.folha.uol.com.br/fsp/acontece/ac2103200901.htm,1,"['""Avenida Paulista"", feita nos anos 80, vê a esquizofrenia nas grandes cidades, enquanto ""Jacira Vira"" recupera personagem de livro de Caio Fernando Abreu (1948-1996).']",['avenida paulista feita anos vê esquizofrenia cidades jacira vira recupera personagem livro caio fernando abreu']
Folha de S. Paulo,Opinião,2009-03-25,A resiliência do PMDB,https://www1.folha.uol.com.br/fsp/opiniao/fz2503200904.htm,1,"['O poderio peemedebista revela uma certa esquizofrenia dos eleitores. Para 37% o Congresso é ruim ou péssimo. Nas últimas semanas, os jornais foram inundados por cartas com acusações impublicáveis contra o PMDB. Mas, na hora de escolher governador, deputado ou senador, os brasileiros continuam em peso votando na sigla que amam odiar.']",['poderio peemedebista revela certa esquizofrenia eleitores congresso ruim péssimo últimas semanas jornais inundados cartas acusações impublicáveis pmdb hora escolher governador deputado senador brasileiros continuam peso votando sigla amam odiar']
Folha de S. Paulo,Ilustrada,2009-03-28,Filme sobre o tédio usa estética de comercial,https://www1.folha.uol.com.br/fsp/ilustrad/fq2803200920.htm,1,"['Muitos vão se identificar com a jovem estagnada em um emprego maçante (produção de tortas de morango). Angustiada e apática, ela toca ao violão ""Perfect Day"", de Lou Reed. A ironia da situação incomoda, como quando planos-sequências mostram o vazio por trás da esquizofrenia dos corretores de ações de Wall Street.']",['identificar jovem estagnada emprego maçante produção tortas morango angustiada apática toca violão perfect day lou reed ironia situação incomoda mostram vazio trás esquizofrenia corretores ações wall street']
Folha de S. Paulo,Acontece,2009-04-16,Artista da Califórnia cria limbo de surfista,https://www1.folha.uol.com.br/fsp/acontece/ac1604200906.htm,1,"['Eco da esquizofrenia que marca a cena artística de Los Angeles, onde vive, Strode alterna silêncio e ruído, a atmosfera ensolarada do surf com os exageros assombrosos da indústria do entretenimento. No plano formal, mistura formas geométricas, acenos aos mestres construtivistas, de Maliévitch ao americano Ellsworth Kelly, os gestos furiosos do neoexpressionismo, lembrando Jackson Pollock, e personagens de HQs -figurativismo aliado à abstração, entre glamour e repulsa.']",['eco esquizofrenia marca cena artística los angeles vive strode alterna silêncio ruído atmosfera ensolarada surf exageros assombrosos indústria entretenimento plano formal mistura formas geométricas acenos mestres construtivistas maliévitch americano ellsworth kelly gestos furiosos neoexpressionismo lembrando jackson pollock personagens hqs aliado abstração glamour repulsa']
Folha de S. Paulo,Mundo,2009-04-20,Liderança errática de Bento 16 gera crise na igreja,https://www1.folha.uol.com.br/fsp/mundo/ft2004200915.htm,1,"['A questão dos judeus é um exemplo da esquizofrenia que existe neste pontificado. Quero dizer, desde o ponto de vista do governo da igreja, porque, pessoalmente, Bento 16 é muito ligado ao mundo hebraico e à tradição hebraica. Durante a missa de inauguração do seu pontificado, ele falou dos cristãos, dos judeus, mas não falou dos muçulmanos.']",['judeus esquizofrenia existe pontificado vista governo igreja pessoalmente bento mundo hebraico tradição hebraica durante missa inauguração pontificado falou cristãos judeus falou muçulmanos']
Folha de S. Paulo,Ilustrada,2009-05-18,HQ sobre índios une arte e antropologia,https://www1.folha.uol.com.br/fsp/ilustrad/fq1805200916.htm,1,"['O antropólogo e quadrinista (""Eu via isso como uma esquizofrenia profissional, hoje sei que essas duas posições se alimentam"") explica a escolha do título do livro: ""Brasileiros é uma condição plural"". ""Por isso que o título está no plural, ele remete a um problema: o que significa ser brasileiro? Não é uma condição única: varia com o período histórico."" Há uma diferença entre a maneira como o índio é retratado normalmente em livros e quadrinhos (heroico, inocente, vítima) e como Toral os retratou em ""Os Brasileiros"": ""Os índios são tão complicados quanto nós, não dá para simplificar com um traço único, um caráter único: não é possível"". ""Eu respeito essa complexidade dos índios e não posso julgá-los por suas decisões."" ""Os índios não podem ser retratados como vítimas das circunstâncias, porque sempre foram protagonistas da história.']",['antropólogo quadrinista via esquizofrenia profissional hoje posições alimentam explica escolha título livro brasileiros condição plural título plural remete problema significa brasileiro condição única varia período histórico há diferença maneira índio retratado normalmente livros quadrinhos heroico inocente vítima toral retratou brasileiros índios complicados simplificar traço único caráter único respeito complexidade índios decisões índios retratados vítimas circunstâncias protagonistas história']
Folha de S. Paulo,Painel do leitor,2009-08-06,Educação,https://www1.folha.uol.com.br/paineldoleitor/secaodecartas/577909-avioes-petrobras-trem-bala-greve-na-usp-educacao.shtml,1,"['3) Os cursos universitários são absolutamente distantes do cotidiano escolar. Basta conferir as próprias teses sobre a questão, defendidas nas próprias universidades que estão de costas para esta realidade, criando um contraditório e interessante caso de esquizofrenia.']",['cursos universitários absolutamente distantes cotidiano escolar basta conferir próprias teses defendidas próprias universidades costas realidade criando contraditório interessante caso esquizofrenia']
Folha de S. Paulo,Opinião,2009-11-06,USP: faz de conta e violência,https://www1.folha.uol.com.br/fsp/opiniao/fz1106200909.htm,1,"['Fora os esquentados de sempre, sobretudo o pessoal da FFLCH (Faculdade de Filosofia, Letras e Ciências Sociais) e da ECA (Escola de Comunicações e Artes), o resto da universidade funcionava normalmente, mantendo o curso das atividades costumeiras. Total esquizofrenia. Como todos não se mobilizaram para impedir a barbaridade do conflito?']",['esquentados sobretudo pessoal fflch faculdade filosofia letras ciências sociais eca escola comunicações artes resto universidade funcionava normalmente mantendo curso atividades costumeiras total esquizofrenia mobilizaram impedir barbaridade conflito']
Folha de S. Paulo,Ilustrada,2009-07-31,Majors investem menos no cinema brasileiro,https://www1.folha.uol.com.br/fsp/ilustrad/fq3107200911.htm,1,"['Quem também não vê com maus olhos o novo cenário é Bruno Wainer, diretor da Downtown, distribuidora de filmes nacionais. ""Novos mecanismo, como Funcines e Fundo Setorial, compensam a perda"", diz. ""Como distribuidor brasileiro, não acho ruim que diminua o poder das majors. A prioridade delas, afinal, é o cinema estrangeiro, não o nacional. Há certa esquizofrenia nisso.""']",['vê maus olhos cenário bruno wainer diretor downtown distribuidora filmes nacionais mecanismo funcines fundo setorial compensam perda distribuidor brasileiro acho ruim diminua majors prioridade delas afinal cinema estrangeiro nacional há certa esquizofrenia nisso']
Folha de S. Paulo,Mundo,2009-12-08,"Sem embaixador, Manuel Zelaya se reúne com Lula hoje no Brasil",https://www1.folha.uol.com.br/fsp/mundo/ft1208200904.htm,1,"['Num símbolo da esquizofrenia do serviço diplomático hondurenho pós-golpe, não estava claro ontem a quem se reporta o embaixador do país no Brasil, se a Zelaya ou se ao governo interino de Roberto Micheletti.']",['símbolo esquizofrenia serviço diplomático hondurenho claro reporta embaixador país brasil zelaya governo interino roberto micheletti']
Folha de S. Paulo,Poder,2009-08-18,Tarso diz que partidos têm esquizofrenia e minimiza apoio do PMDB a Yeda,https://www1.folha.uol.com.br/poder/2009/08/611472-tarso-diz-que-partidos-tem-esquizofrenia-e-minimiza-apoio-do-pmdb-a-yeda.shtml,1,"['Tarso diz que partidos têm esquizofrenia e minimiza apoio do PMDB a Yeda - 18/08/2009 - Poder - Folha de S.Paulo', 'Tarso disse que os partidos têm atualmente uma ""esquizofrenia"" que permite firmar alianças estaduais diferentes daquelas fechadas no cenário nacional --onde o PMDB apoia o governo petista de Luiz Inácio Lula da Silva.', '""Os partidos hoje têm uma certa esquizofrenia regional, isso não é culpa do PMDB, do PT, nem de nenhum partido especial. É um defeito grave do sistema político brasileiro que não obriga as coligações nacionais, permite que os partidos tenham em cada Estado uma posição. Não nos surpreende"", disse.']","['tarso partidos esquizofrenia minimiza pmdb yeda folha', 'tarso disse partidos atualmente esquizofrenia permite firmar alianças estaduais diferentes daquelas fechadas cenário nacional pmdb governo petista luiz inácio lula silva', 'partidos hoje certa esquizofrenia regional culpa pmdb pt nenhum partido especial defeito grave político brasileiro obriga coligações nacionais permite partidos tenham surpreende disse']"
Folha de S. Paulo,Mercado,2009-06-09,"Brasileira entra no ranking de ""quem faz o Reino Unido sorrir""",https://www1.folha.uol.com.br/fsp/dinheiro/fi0609200915.htm,1,"['""A esquizofrenia desse setor é que quem doa acha que sabe mais do que quem administra os fundos. É aí que atuamos, dando proficiência a elas, além de focá-las em suas missões"", afirma. Esse resultado fez com que membros do conselho da St. Giles passassem a ser convidados para a mesa do governo britânico quando tratam do assunto ""presidiários"". ""Há também um impacto de influência, que é muito importante"", disse.']",['esquizofrenia setor doa acha administra fundos atuamos dando proficiência missões afirma resultado membros st giles passassem convidados mesa governo britânico tratam assunto presidiários há impacto influência importante disse']
Folha de S. Paulo,Mundo,2009-09-18,Washington aliena aliados ao atender a pleito russo,https://www1.folha.uol.com.br/fsp/mundo/ft1809200903.htm,1,['Essa esquizofrenia no sentimento centro-europeu quanto aos EUA é corroborada por historiadores ouvidos pela'],['esquizofrenia sentimento eua corroborada historiadores ouvidos']
Folha de S. Paulo,Mundo,2009-09-11,Porta-voz anunciou equivocadamente a queda do muro de Berlim; leia trecho,https://www1.folha.uol.com.br/mundo/2009/11/649589-porta-voz-anunciou-equivocadamente-a-queda-do-muro-de-berlim-leia-trecho.shtml,1,"['- Nadamos em plena esquizofrenia - diz. - Vamos discriminar os camaradas que querem simplesmente visitar uma velha tia em Hamburgo e depois voltar para casa, em benefício dos que pretendem partir para sempre!']",['nadamos plena esquizofrenia vamos discriminar camaradas simplesmente visitar velha tia hamburgo voltar casa benefício pretendem']
Folha de S. Paulo,Ilustrada,2009-11-12,Governo defende filmes populares,https://www1.folha.uol.com.br/fsp/ilustrad/fq1112200914.htm,1,"['Mas filmes embalados para o mercado precisam de verba pública? ""Eles precisam de apoio para que, em alguns anos, caminhem sozinhos"", diz a produtora Vânia Cattani. ""A esquizofrenia entre indústria e arte sempre existiu. Se estamos vivendo isso é porque o mercado está crescendo.""']",['filmes embalados mercado precisam verba pública precisam anos caminhem sozinhos produtora vânia cattani esquizofrenia indústria arte existiu estamos vivendo mercado crescendo']
Folha de S. Paulo,Ilustrada,2009-12-17,Altos e baixos de uma nação,https://www1.folha.uol.com.br/fsp/ilustrad/fq1712200908.htm,1,"['Lançada em 1930 pelo fundador da ""Time"", a ""Fortune"" era uma revista mais interessante que a atual (a capa da edição mais recente é ""As dez melhores ações para 2010""), com uma ""esquizofrenia editorial, que deu vigor criativo e visão crítica"" à publicação, como escreve Matinas Suzuki Jr. no posfácio da edição brasileira do livro.']",['lançada fundador time fortune revista interessante atual capa edição recente melhores ações esquizofrenia editorial deu vigor criativo visão crítica publicação escreve matinas suzuki jr posfácio edição brasileira livro']
Folha de S. Paulo,Ilustrada,2010-10-01,Caixa revê período mais criativo de Jorge Ben,https://www1.folha.uol.com.br/fsp/ilustrad/fq1001201012.htm,1,"['Mas a esquizofrenia entre embalagem e recheio não atrapalha a viagem do ouvinte pelos primeiros -e, sem qualquer sombra de dúvida, melhores- tempos do artista.']",['esquizofrenia embalagem recheio atrapalha viagem ouvinte primeiros sombra dúvida tempos artista']
Folha de S. Paulo,+mais!,2010-04-18,POLÍTICA EXTREMA,https://www1.folha.uol.com.br/fsp/mais/fs1804201006.htm,1,"['Para as pessoas que continuam a ser religiosas, o fato de hoje existirem duas linguagens do discurso religioso gera uma espécie de esquizofrenia, algo que pode ser visto com bastante frequência entre, por exemplo, os judeus fundamentalistas na Cisjordânia -eles acreditam em algo que é evidentemente tolice, mas trabalham como especialistas nisso.']",['pessoas continuam religiosas fato hoje existirem linguagens discurso religioso gera espécie esquizofrenia visto frequência judeus fundamentalistas cisjordânia acreditam evidentemente tolice trabalham especialistas nisso']
Folha de S. Paulo,Livraria da Folha,2010-05-23,"Para Joca Reiners Terron, você pode ser quem quiser na rede, games e metrópoles",https://www1.folha.uol.com.br/folha/livrariadafolha/738695-para-joca-reiners-terron-voce-pode-ser-quem-quiser-na-rede-games-e-metropoles.shtml,1,"['""Existe gente demais no mundo, e simulacros da realidade de todo tipo para todos os gostos. A esquizofrenia virou condição. Na internet, nos videogames e nas grandes cidades, você pode ser quem quiser"", disse Terron.', 'Acho que a questão da identidade sempre existiu mas nunca foi tão premente como hoje em dia. Existe gente demais no mundo, e simulacros da realidade de todo tipo para todos os gostos. A esquizofrenia virou condição. Na internet, nos videogames e nas grandes cidades, você pode ser quem quiser. O livro fala um pouco disso, de como as pessoas às vezes preferem repetir o modelo, sei lá, de uma celebridade do cinema, a viver a sua própria vida. É sempre mais difícil ser você mesmo.']","['existe gente mundo simulacros realidade gostos esquizofrenia virou condição internet videogames cidades quiser disse terron', 'acho identidade existiu premente hoje dia existe gente mundo simulacros realidade gostos esquizofrenia virou condição internet videogames cidades quiser livro fala pessoas preferem repetir modelo celebridade cinema viver própria vida difícil']"
Folha de S. Paulo,Veículos,2010-04-07,Tamanho família,https://www1.folha.uol.com.br/fsp/veiculos/cv0407201001.htm,1,"['Já a C4 Picasso é a minivan dos Jetsons. O enorme para-brisa, a disposição dos controles e as variadas indicações piscantes do computador de bordo fazem o motorista se sentir em um nave espacial. Só que, na Terra, o ambiente torna a condução uma dança esquizofrênica.']",['picasso minivan jetsons enorme disposição controles variadas indicações piscantes computador bordo motorista sentir nave espacial terra ambiente torna condução dança esquizofrênica']
Folha de S. Paulo,Ilustrada,2020-12-09,Grito de Marielle Franco é instante mais catártico de musical de Spike Lee,https://www1.folha.uol.com.br/ilustrada/2020/09/grito-de-marielle-franco-e-instante-mais-catartico-de-musical-de-spike-lee.shtml,1,"['Mas existe uma troca em nome de um tema caro os dois artistas, algo que talvez não tenha existido nem quando Lee dirigiu Michael Jackson. A dupla procura uma conexão humanitária nos Estados Unidos e deseja entender, dialogar, investigar e criticar um país esquizofrênico.']",['existe troca nome tema caro artistas tenha existido lee dirigiu michael jackson dupla procura conexão humanitária estados unidos deseja entender dialogar investigar criticar país esquizofrênico']
Folha de S. Paulo,Colunas,2020-01-06,"Fogo, última gota sobre a Amazônia",https://www1.folha.uol.com.br/colunas/marceloleite/2020/06/fogo-ultima-gota-sobre-a-amazonia.shtml,1,"['O encarregado de manietar Ibama e ICMBio será, porém, atropelado pelo fogo. Sentindo o calor, saiu-se há pouco com um esquizofrênico “']",['encarregado manietar ibama icmbio será atropelado fogo sentindo calor há esquizofrênico']
Folha de S. Paulo,Painel do leitor,2020-04-13,"Para leitor, na pandemia, Bolsonaro passou de mito a mico",https://www1.folha.uol.com.br/paineldoleitor/2020/04/para-leitor-na-pandemia-bolsonaro-passou-de-mito-a-mico.shtml,1,['Todo dia é a mesma baixaria do esquizofrênico candidato dois anos antes da eleição (“'],['dia mesma baixaria esquizofrênico candidato anos eleição']
Folha de S. Paulo,Painel do leitor,2020-11-04,Leitor quer que Bolsonaro divulgue resultado de seu exame,https://www1.folha.uol.com.br/paineldoleitor/2020/04/leitor-quer-que-bolsonaro-divulgue-resultado-de-seu-exame.shtml,1,"['do AM colapsou, diz funcionário de plantão"", Cotidiano, 10/4). Triste demais. E fico ainda mais indignado em ver que muita gente está saindo de casa por conta desse néscio, um deslumbrado que incentiva a tragédia em nome de investidores. Até quando aturar esse esquizofrênico na Presidência?']",['am colapsou funcionário plantão cotidiano triste fico indignado muita gente saindo casa conta néscio deslumbrado incentiva tragédia nome investidores aturar esquizofrênico presidência']
Folha de S. Paulo,Colunas,2020-06-03,O famoso Daniel,https://www1.folha.uol.com.br/colunas/tatibernardi/2020/03/o-famoso-daniel.shtml,1,"['Ela se enfureceu e disparou um imenso currículo esquizofrênico que começava com “vários ensaios para revistas de moda”, passava por “correspondente internacional sobretudo em zonas de conflito” e terminava com “todo mundo sabe quem ele é, porra!”.']",['enfureceu disparou imenso currículo esquizofrênico começava ensaios revistas moda passava correspondente internacional sobretudo zonas conflito terminava mundo porra']
Folha de S. Paulo,Mundo,2019-06-17,Primeira presidente toma posse em uma Eslováquia dividida,https://www1.folha.uol.com.br/mundo/2019/06/primeira-presidente-toma-posse-em-uma-eslovaquia-dividida.shtml,1,"['“Lembro-me de como o ambiente era esquizofrênico”, diz ela. “Um momento você estava conversando francamente com seus amigos e no instante seguinte tinha que esconder suas opiniões de outros grupos.”']",['ambiente esquizofrênico conversando francamente amigos instante seguinte tinha esconder opiniões grupos']
Folha de S. Paulo,Colunas,2019-04-04,9 razões para amar ou detestar as feiras livres,https://cozinhabruta.blogfolha.uol.com.br/2019/04/04/9-razoes-para-amar-ou-detestar-as-feiras-livres/,1,"['Crescido, eu ainda amo e odeio as feiras livres. Sei que tenho abusado das listas, mas foi o único jeito que encontrei para organizar este post sem\xa0criar\xa0um mutante esquizofrênico. A seguir, alguns motivos para gostar e/ou detestar as feiras de rua.']",['crescido amo odeio feiras livres abusado listas único jeito encontrei organizar post criar mutante esquizofrênico seguir motivos gostar detestar feiras rua']
Folha de S. Paulo,Colunas,2019-03-30,Cozinha era lugar de mulher em 1964,https://cozinhabruta.blogfolha.uol.com.br/2019/03/30/cozinha-era-lugar-de-mulher-em-1964/,1,"['Nem o Irã fundamentalista conseguiu feito semelhante. Os aiatolás sonhavam com um paraíso islâmico de ares medievais, pio e submisso. Criaram um monstrengo esquizofrênico. Na esfera privada, a elite laica ainda toca a vida como nos tempos do xá –com a anuência hipócrita do clero. E a repressão está sempre anos-luz atrás das redes sociais.']",['irã fundamentalista conseguiu feito semelhante aiatolás sonhavam paraíso islâmico ares medievais pio submisso criaram monstrengo esquizofrênico esfera privada elite laica toca vida tempos xá anuência hipócrita clero repressão redes sociais']
Folha de S. Paulo,Colunas,2019-03-02,Brumadinho soa sinal de alerta para Bolsonaro e sua cruzada antiambiental,https://www1.folha.uol.com.br/colunas/marceloleite/2019/02/brumadinho-soa-sinal-de-alerta-para-bolsonaro-e-sua-cruzada-antiambiental.shtml,1,"['Aqui chegamos: Bento Rodrigues e o córrego do Feijão inundados por rejeitos. Frutos de um desenvolvimento esquizofrênico, que soma o enrijecimento da legislação ambiental, após a Constituição de 1988, com burocratização, obstrucionismo e subfinanciamento dos órgãos —não só os federais— encarregados de aplicá-la.']",['chegamos bento rodrigues córrego feijão inundados rejeitos frutos desenvolvimento esquizofrênico soma enrijecimento legislação ambiental constituição burocratização obstrucionismo subfinanciamento órgãos federais encarregados']
Folha de S. Paulo,Poder,2019-01-21,"Bolsonaro viajou a Davos no 'AeroLula', alvo da oposição ao PT",https://www1.folha.uol.com.br/poder/2019/01/bolsonaro-viajou-a-davos-no-aerolula-alvo-da-oposicao-ao-pt.shtml,1,"['Na época da aquisição do avião, o então deputado Onyx Lorenzoni disse, em novembro de 2005, na tribuna da Câmara, que Lula tinha uma posição de alguém “completamente esquizofrênico”, pois não reconheceria os problemas do Brasil como desemprego e falhas na saúde, enquanto gastava em outras áreas.']",['época aquisição avião deputado onyx lorenzoni disse novembro tribuna câmara lula tinha alguém completamente esquizofrênico reconheceria problemas brasil desemprego falhas saúde gastava áreas']
Folha de S. Paulo,Painel do leitor,2018-11-21,"O Revalida é essencial, diz leitor sobre prova exigida por Bolsonaro",https://www1.folha.uol.com.br/paineldoleitor/2018/11/o-revalida-e-essencial-diz-leitor-sobre-prova-exigida-por-bolsonaro.shtml,1,['A luta de Bolsonaro não é pelo bom desempenho dos médicos. Ele vive um pânico esquizofrênico contra a esquerda. Para ele. os médicos cubanos são agentes infiltrados de Fidel para fazer a grande revolução.'],['luta bolsonaro desempenho médicos vive pânico esquizofrênico esquerda médicos cubanos agentes infiltrados fidel revolução']
Folha de S. Paulo,Cotidiano,2018-03-09,Número de visitantes do Museu Nacional em 2017 foi inferior ao de brasileiros que estiveram no Louvre,https://www1.folha.uol.com.br/cotidiano/2018/09/numero-de-visitantes-do-museu-nacional-em-2017-foi-inferior-ao-de-brasileiros-que-estiveram-no-louvre.shtml,1,"['""Abandonado, desleixado, com um acervo rico porém esquizofrênico, pouco acolhedor para quem se animasse a visitá-lo, o Museu Nacional era um símbolo do que nos tornamos nos últimos anos, uma caricatura do que gostaríamos de ser e e nunca fomos"", escreveu Gomes.']",['abandonado desleixado acervo rico esquizofrênico acolhedor animasse museu nacional símbolo tornamos últimos anos caricatura gostaríamos escreveu gomes']
